Date,Price,Open,High,Low,Volume,ChgPct
Nov 02 2012,11536.70,11485.00,11559.45,11455.00,1.53M,1.34
Nov 01 2012,11384.10,11320.00,11419.00,11306.45,1.59M,0.40
Oct 31 2012,11338.45,11255.30,11365.50,11202.20,1.72M,0.52
Oct 30 2012,11279.35,11550.00,11685.00,11251.75,4.19M,-2.46
Oct 29 2012,11563.35,11580.00,11660.00,11513.00,1.72M,-0.19
Oct 26 2012,11585.30,11648.80,11698.00,11540.00,1.87M,-0.25
Oct 25 2012,11614.50,11570.00,11619.00,11550.05,1.35M,0.26
Oct 23 2012,11584.60,11600.00,11669.00,11541.00,1.58M,-0.31
Oct 22 2012,11620.70,11465.40,11634.40,11445.85,1.60M,1.00
Oct 19 2012,11505.45,11593.95,11628.60,11443.10,1.99M,-1.02
Oct 18 2012,11624.50,11428.00,11636.60,11388.00,2.40M,2.08
Oct 17 2012,11388.05,11415.00,11447.05,11331.00,1.57M,0.28
Oct 16 2012,11355.75,11515.00,11547.90,11335.45,2.00M,-1.07
Oct 15 2012,11478.75,11402.00,11492.00,11308.00,1.81M,0.48
Oct 12 2012,11423.80,11490.00,11579.00,11407.75,2.15M,-0.78
Oct 11 2012,11513.35,11395.00,11550.00,11305.00,2.21M,1.51
Oct 10 2012,11342.45,11438.00,11438.00,11333.00,1.77M,-1.35
Oct 09 2012,11497.75,11680.00,11680.00,11422.20,1.83M,0.72
Oct 08 2012,11415.70,11560.00,11584.95,11401.00,1.53M,-1.38
Oct 05 2012,11575.75,11780.10,11803.00,11510.20,2.71M,-1.20
Oct 04 2012,11716.70,11531.10,11739.95,11521.10,2.13M,2.02
Oct 03 2012,11485.20,11456.50,11549.50,11411.05,1.51M,-0.17
Oct 01 2012,11504.35,11508.00,11531.00,11430.05,1.24M,-0.08
Sep 28 2012,11513.75,11568.00,11600.00,11481.50,1.71M,0.83
Sep 27 2012,11419.45,11475.00,11497.00,11393.00,1.77M,-0.13
Sep 26 2012,11433.75,11419.00,11459.00,11328.10,1.85M,-0.10
Sep 25 2012,11444.85,11450.00,11527.00,11327.10,2.44M,0.20
Sep 24 2012,11422.50,11416.00,11539.00,11368.00,2.33M,0.24
Sep 21 2012,11395.40,10990.00,11463.90,10985.00,3.14M,4.05
Sep 20 2012,10952.30,10969.00,11047.00,10910.10,2.06M,-1.00
Sep 18 2012,11062.40,10950.00,11089.00,10906.75,2.04M,0.78
Sep 17 2012,10977.30,10781.55,11046.00,10781.55,4.25M,3.07
Sep 14 2012,10650.85,10469.00,11000.00,10350.00,3.25M,4.16
Sep 13 2012,10225.90,10225.00,10277.00,10183.50,1.37M,0.09
Sep 12 2012,10216.90,10191.00,10245.00,10123.50,1.95M,0.58
Sep 11 2012,10157.50,10059.00,10174.00,10027.55,1.67M,0.61
Sep 10 2012,10096.00,10188.00,10200.50,10054.05,1.46M,-0.82
Sep 08 2012,10179.00,10126.50,10188.00,10126.50,157.78K,0.39
Sep 07 2012,10139.85,10082.55,10159.00,10020.00,2.04M,2.03
Sep 06 2012,9937.90,9998.90,10009.95,9889.95,1.58M,0.38
Sep 05 2012,9899.95,10044.00,10059.00,9881.50,2.10M,-1.86
Sep 04 2012,10088.05,10040.00,10098.00,9980.15,1.79M,0.55
Sep 03 2012,10032.65,10097.00,10150.00,10009.10,1.61M,-0.38
Aug 31 2012,10070.70,10088.00,10188.10,10025.00,2.08M,-0.14
Aug 30 2012,10085.20,9999.00,10087.00,9963.50,1.77M,0.50
Aug 29 2012,10034.70,10108.00,10154.55,10025.00,1.68M,-0.55
Aug 28 2012,10090.45,10160.00,10177.00,10040.05,2.07M,-0.85
Aug 27 2012,10177.45,10371.00,10371.00,10161.35,1.73M,-1.83
Aug 24 2012,10366.95,10439.85,10439.95,10351.20,1.53M,-1.11
Aug 23 2012,10483.15,10542.50,10593.00,10438.40,1.72M,-0.23
Aug 22 2012,10507.55,10489.00,10572.00,10432.00,1.65M,-0.04
Aug 21 2012,10512.00,10465.00,10529.00,10390.00,1.51M,0.49
Aug 17 2012,10460.95,10510.00,10560.00,10391.75,1.94M,-0.11
Aug 16 2012,10472.70,10591.00,10611.00,10455.00,1.41M,-0.98
Aug 14 2012,10576.35,10460.00,10614.00,10431.00,1.77M,1.11
Aug 13 2012,10459.85,10435.00,10479.95,10341.10,1.39M,0.34
Aug 10 2012,10424.70,10480.60,10489.55,10341.10,2.11M,-0.77
Aug 09 2012,10505.70,10580.00,10640.10,10480.20,2.14M,-0.51
Aug 08 2012,10559.15,10680.25,10680.30,10535.00,1.90M,-0.58
Aug 07 2012,10620.50,10506.60,10650.00,10493.25,1.86M,1.16
Aug 06 2012,10498.50,10734.00,10734.00,10468.05,1.50M,1.10
Aug 03 2012,10384.40,10375.00,10408.65,10255.00,2.03M,-0.42
Aug 02 2012,10428.70,10430.00,10462.75,10350.70,1.47M,-0.35
Aug 01 2012,10465.55,10430.00,10509.95,10378.00,1.80M,0.29
Jul 31 2012,10435.30,10511.00,10513.90,10288.00,3.21M,-0.35
Jul 30 2012,10472.25,10300.10,10486.95,10261.00,2.01M,2.60
Jul 27 2012,10206.50,10283.50,10467.00,10162.50,3.44M,1.22
Jul 26 2012,10083.80,10315.00,10324.00,10055.85,1.89M,-2.00
Jul 25 2012,10289.15,10374.95,10377.00,10245.00,1.67M,-0.38
Jul 24 2012,10328.05,10344.45,10378.00,10254.65,1.72M,0.21
Jul 23 2012,10306.65,10419.90,10437.00,10283.45,1.84M,-1.93
Jul 20 2012,10509.95,10610.00,10634.00,10483.00,1.84M,-1.22
Jul 19 2012,10640.00,10675.60,10720.00,10625.00,1.55M,0.11
Jul 18 2012,10628.10,10564.00,10655.00,10506.55,1.89M,0.64
Jul 17 2012,10560.45,10633.75,10678.00,10525.00,1.62M,-0.17
Jul 16 2012,10578.40,10589.00,10718.00,10551.65,1.99M,-0.36
Jul 13 2012,10617.15,10630.00,10735.00,10591.55,1.66M,-0.15
Jul 12 2012,10632.70,10691.00,10691.00,10564.00,2.11M,-0.94
Jul 11 2012,10733.90,10691.50,10788.00,10691.50,1.48M,-0.24
Jul 10 2012,10759.50,10585.00,10778.00,10580.80,1.85M,1.80
Jul 09 2012,10569.15,10582.00,10620.00,10506.00,1.63M,-0.70
Jul 06 2012,10643.55,10600.00,10674.95,10525.20,1.92M,0.05
Jul 05 2012,10638.25,10530.00,10659.50,10413.35,1.54M,0.97
Jul 04 2012,10536.25,10532.00,10567.00,10457.90,1.42M,0.46
Jul 03 2012,10487.75,10470.00,10538.00,10425.00,1.77M,0.73
Jul 02 2012,10411.75,10351.00,10466.35,10300.00,1.58M,0.63
Jun 29 2012,10346.55,10050.00,10374.00,10050.00,2.10M,3.43
Jun 28 2012,10003.85,10025.00,10044.35,9935.00,2.03M,0.05
Jun 27 2012,9999.25,10025.00,10099.00,9951.60,1.98M,0.30
Jun 26 2012,9969.05,9880.10,10024.85,9872.75,2.37M,0.68
Jun 25 2012,9901.50,10050.10,10188.15,9867.20,2.85M,-1.30
Jun 22 2012,10031.75,9929.90,10079.00,9850.10,2.79M,-0.05
Jun 21 2012,10036.70,9761.00,10057.00,9746.00,2.69M,2.25
Jun 20 2012,9815.55,9801.20,9866.00,9735.00,2.00M,0.37
Jun 19 2012,9779.55,9715.15,9808.20,9584.30,3.20M,0.74
Jun 18 2012,9707.50,10150.10,10185.00,9650.25,3.45M,-3.51
Jun 15 2012,10060.85,9875.00,10095.00,9860.00,2.44M,2.30
Jun 14 2012,9834.25,10052.25,10095.50,9817.00,2.87M,-2.32
Jun 13 2012,10068.10,10105.00,10163.00,10006.00,2.50M,-0.33
Jun 12 2012,10101.70,9825.00,10122.75,9805.00,3.17M,2.19
Jun 11 2012,9884.95,10050.00,10091.35,9845.00,2.31M,-0.55
Jun 08 2012,9939.50,9820.10,9985.00,9703.00,3.03M,0.85
Jun 07 2012,9855.80,9750.10,9874.80,9691.25,2.18M,1.91
Jun 06 2012,9671.25,9470.00,9693.00,9450.10,2.43M,3.00
Jun 05 2012,9389.30,9390.10,9489.00,9312.25,2.39M,0.60
Jun 04 2012,9333.75,9120.00,9369.85,9045.80,2.61M,1.32
Jun 01 2012,9212.10,9388.45,9442.60,9192.00,2.14M,-2.42
May 31 2012,9441.00,9170.00,9485.00,9170.00,1.65M,-0.31
May 30 2012,9470.75,9599.90,9599.90,9438.00,2.05M,-1.89
May 29 2012,9653.50,9700.00,9726.00,9623.80,2.31M,0.03
May 28 2012,9650.95,9461.10,9678.00,9455.05,2.11M,2.49
May 25 2012,9416.65,9381.10,9465.00,9310.15,1.83M,0.35
May 24 2012,9383.45,9168.00,9420.00,9136.15,2.79M,2.72
May 23 2012,9134.80,9139.50,9221.00,9072.25,2.18M,-0.55
May 22 2012,9184.90,9390.00,9448.00,9166.00,2.23M,-1.63
May 21 2012,9337.35,9266.00,9414.95,9266.00,1.67M,0.87
May 18 2012,9256.80,8988.00,9319.70,8925.25,2.58M,1.88
May 17 2012,9085.60,9118.00,9284.50,9039.50,2.24M,-0.25
May 16 2012,9108.05,9179.85,9183.00,8985.00,2.35M,-1.90
May 15 2012,9284.75,9100.10,9320.00,9100.10,2.02M,1.14
May 14 2012,9179.70,9424.00,9450.00,9132.00,1.83M,-2.13
May 11 2012,9379.35,9311.00,9510.90,9251.00,2.43M,0.26
May 10 2012,9354.80,9424.85,9544.95,9310.00,2.38M,-0.27
May 09 2012,9379.85,9478.75,9560.80,9311.00,2.67M,-1.85
May 08 2012,9556.85,9914.00,9914.00,9489.70,2.96M,-3.20
May 07 2012,9872.35,9699.00,9905.00,9472.00,3.17M,0.80
May 04 2012,9793.90,10075.00,10137.85,9762.00,2.54M,-3.18
May 03 2012,10115.55,10240.00,10240.00,10084.00,1.99M,-1.51
May 02 2012,10270.95,10280.00,10375.00,10242.00,1.55M,0.01
Apr 30 2012,10269.70,10238.00,10360.00,10220.05,1.58M,0.61
Apr 28 2012,10207.15,10155.00,10230.00,10152.00,158.70K,0.62
Apr 27 2012,10143.90,10150.00,10270.00,10043.10,2.44M,0.16
Apr 26 2012,10128.00,10200.00,10297.00,10082.00,1.23M,-0.39
Apr 25 2012,10167.25,10248.50,10287.00,10035.00,2.45M,-0.59
Apr 24 2012,10228.10,10280.00,10369.00,10162.90,2.08M,-0.09
Apr 23 2012,10237.70,10428.85,10532.55,10210.00,2.06M,-2.19
Apr 20 2012,10466.45,10569.00,10610.50,10385.95,2.21M,-1.37
Apr 19 2012,10612.25,10590.20,10639.90,10467.10,1.64M,0.63
Apr 18 2012,10546.25,10602.20,10674.80,10513.20,1.55M,-0.26
Apr 17 2012,10573.35,10538.80,10658.00,10256.50,4.19M,0.82
Apr 16 2012,10487.60,10288.00,10500.00,10250.05,1.84M,1.55
Apr 13 2012,10327.90,10470.00,10620.00,10250.05,2.14M,-0.94
Apr 12 2012,10425.65,10305.00,10469.00,10297.95,1.80M,1.55
Apr 11 2012,10266.45,10179.90,10362.75,10060.00,2.31M,0.30
Apr 10 2012,10235.45,10198.00,10249.90,10086.50,1.71M,0.76
Apr 09 2012,10158.25,10296.00,10341.95,10141.10,1.31M,-1.99
Apr 04 2012,10364.25,10400.00,10400.00,10281.60,1.23M,-0.77
Apr 03 2012,10444.30,10425.55,10518.00,10403.60,1.43M,0.87
Apr 02 2012,10353.80,10228.85,10389.40,10228.85,1.34M,0.82
Mar 30 2012,10269.85,10050.00,10302.60,10044.65,2.06M,3.45
Mar 29 2012,9927.65,9879.90,9993.00,9840.00,1.43M,-0.39
Mar 28 2012,9966.45,10152.10,10152.10,9911.00,1.79M,-2.00
Mar 27 2012,10169.75,10181.00,10287.00,9972.50,2.74M,1.06
Mar 26 2012,10062.65,10288.50,10300.00,10030.00,2.03M,-2.41
Mar 23 2012,10311.00,10244.90,10439.70,10141.00,2.62M,1.13
Mar 22 2012,10195.55,10578.05,10645.00,10160.10,2.67M,-3.78
Mar 21 2012,10596.20,10286.00,10630.00,10266.00,2.01M,2.62
Mar 20 2012,10325.55,10195.00,10439.00,10162.80,2.54M,0.95
Mar 19 2012,10228.40,10450.00,10495.00,10182.00,1.77M,-2.00
Mar 16 2012,10436.75,10685.00,10899.95,10385.00,3.46M,-2.05
Mar 15 2012,10654.85,10970.00,10998.85,10608.50,2.45M,-2.97
Mar 14 2012,10981.50,10871.10,11014.75,10832.25,1.92M,2.01
Mar 13 2012,10765.45,10752.00,10825.00,10732.55,1.23M,0.73
Mar 12 2012,10687.85,10758.00,10826.05,10570.00,2.05M,1.07
Mar 09 2012,10574.20,10410.00,10596.95,10361.00,1.87M,3.40
Mar 07 2012,10226.65,10080.00,10257.00,10002.60,2.49M,1.11
Mar 06 2012,10114.65,10185.00,10531.85,10060.00,3.44M,-1.24
Mar 05 2012,10241.20,10435.00,10494.00,10200.00,1.71M,-2.80
Mar 03 2012,10536.00,10544.95,10566.00,10475.05,142.58K,0.23
Mar 02 2012,10512.30,10443.00,10675.00,10268.60,2.52M,1.23
Mar 01 2012,10384.75,10498.00,10499.00,10250.10,1.97M,-1.28
Feb 29 2012,10519.80,10716.00,10786.50,10438.00,2.42M,-1.04
Feb 28 2012,10630.20,10285.00,10713.00,10248.00,2.30M,4.08
Feb 27 2012,10213.90,10600.00,10600.00,10175.50,2.09M,-3.72
Feb 24 2012,10608.70,10760.00,10858.00,10510.55,2.05M,-0.98
Feb 23 2012,10713.35,10747.65,10870.00,10635.05,1.63M,-0.54
Feb 22 2012,10772.00,11195.00,11249.80,10731.00,2.33M,-3.84
Feb 21 2012,11202.15,11086.00,11244.85,11072.05,1.27M,0.72
Feb 17 2012,11122.60,11035.00,11221.00,11021.05,1.90M,1.59
Feb 16 2012,10948.10,10885.20,10968.30,10800.10,1.74M,-0.21
Feb 15 2012,10971.25,10652.00,10998.00,10652.00,2.00M,3.61
Feb 14 2012,10589.15,10514.00,10638.20,10475.05,1.37M,0.62
Feb 13 2012,10523.50,10470.00,10590.00,10350.00,1.89M,0.56
Feb 10 2012,10465.20,10549.00,10590.00,10346.10,2.09M,-0.82
Feb 09 2012,10551.55,10290.00,10603.15,10282.00,2.04M,2.03
Feb 08 2012,10341.40,10340.00,10441.35,10208.00,2.25M,0.10
Feb 07 2012,10330.60,10311.55,10445.00,10239.60,2.14M,0.89
Feb 06 2012,10239.90,10230.00,10338.90,10151.00,1.90M,0.84
Feb 03 2012,10154.85,9940.00,10185.00,9900.50,1.80M,1.88
Feb 02 2012,9967.80,9998.50,10090.00,9745.65,2.97M,-0.05
Feb 01 2012,9972.85,9960.00,9992.20,9756.10,1.98M,0.20
Jan 31 2012,9952.45,9618.50,9980.00,9618.50,1.91M,4.22
Jan 30 2012,9549.55,9740.00,9740.00,9527.85,1.63M,-2.50
Jan 27 2012,9793.95,9932.00,9946.00,9675.65,1.61M,-0.64
Jan 25 2012,9856.60,9880.10,9911.00,9748.00,1.79M,0.20
Jan 24 2012,9837.00,9540.00,9918.75,9461.65,3.30M,3.17
Jan 23 2012,9534.35,9500.00,9659.85,9470.00,1.67M,0.46
Jan 20 2012,9490.80,9255.60,9538.90,9251.55,2.53M,3.14
Jan 19 2012,9201.65,9097.00,9217.95,9097.00,1.33M,1.94
Jan 18 2012,9026.40,9085.00,9090.10,8912.55,1.61M,-0.57
Jan 17 2012,9078.45,9000.00,9140.00,9000.00,1.27M,1.30
Jan 16 2012,8961.60,8899.00,8991.00,8822.60,1.47M,0.03
Jan 13 2012,8958.60,8999.10,9073.95,8892.20,1.95M,0.01
Jan 12 2012,8957.70,8800.00,9048.90,8800.00,2.21M,1.15
Jan 11 2012,8855.85,8740.00,8881.50,8728.05,1.68M,1.09
Jan 10 2012,8759.95,8510.00,8775.00,8505.30,1.55M,3.71
Jan 09 2012,8446.25,8420.15,8516.00,8301.00,1.57M,-0.10
Jan 07 2012,8454.45,8424.00,8479.00,8424.00,139.90K,-0.40
Jan 06 2012,8488.65,8400.00,8598.00,8275.25,1.97M,0.74
Jan 05 2012,8426.50,8371.15,8519.00,8362.10,1.63M,0.36
Jan 04 2012,8396.40,8370.00,8463.50,8295.30,1.92M,0.54
Jan 03 2012,8350.90,8075.00,8370.00,8075.00,1.63M,4.29
Jan 02 2012,8007.05,7964.00,8021.50,7880.00,1.34M,0.79
Dec 30 2011,7944.30,8027.95,8129.00,7905.50,1.42M,-1.04
Dec 29 2011,8027.40,8066.15,8146.95,8025.35,1.24M,-1.16
Dec 28 2011,8121.65,8244.95,8245.00,8058.10,1.40M,-1.86
Dec 27 2011,8275.35,8360.00,8368.00,8216.00,1.10M,-1.31
Dec 26 2011,8385.30,8327.90,8434.00,8280.35,1.29M,1.12
Dec 23 2011,8292.45,8424.00,8465.00,8238.15,1.91M,-1.20
Dec 22 2011,8393.25,8119.80,8419.00,8079.00,2.44M,2.37
Dec 21 2011,8198.85,7980.30,8248.00,7932.00,2.44M,5.14
Dec 20 2011,7797.70,7951.60,7971.00,7750.00,2.15M,-1.60
Dec 19 2011,7924.40,8070.10,8078.00,7803.00,2.06M,-2.65
Dec 16 2011,8139.80,8482.50,8625.65,8094.95,3.14M,-3.67
Dec 15 2011,8450.15,8449.95,8523.80,8362.90,1.82M,-0.73
Dec 14 2011,8512.35,8550.00,8689.00,8454.00,2.35M,-0.49
Dec 13 2011,8553.90,8485.90,8644.00,8371.70,2.36M,-0.15
Dec 12 2011,8567.00,8900.00,8945.75,8500.00,1.74M,-3.12
Dec 09 2011,8843.25,8795.80,8967.70,8700.00,2.03M,-0.97
Dec 08 2011,8929.90,9140.25,9184.50,8883.00,2.00M,-2.93
Dec 07 2011,9199.30,9249.90,9307.50,9158.65,1.41M,-0.09
Dec 05 2011,9207.45,9170.00,9248.00,9089.85,1.47M,-0.00
Dec 02 2011,9207.60,8904.00,9232.20,8877.00,1.88M,3.19
Dec 01 2011,8922.95,8908.00,9025.00,8825.80,1.69M,4.22
Nov 30 2011,8561.35,8562.25,8719.90,8470.00,2.21M,-0.77
Nov 29 2011,8627.90,8809.00,8848.00,8563.05,1.86M,-2.07
Nov 28 2011,8809.90,8585.00,8822.50,8576.25,1.55M,3.83
Nov 25 2011,8484.75,8421.95,8546.40,8352.00,1.63M,0.14
Nov 24 2011,8472.50,8415.00,8506.00,8271.00,1.49M,0.89
Nov 23 2011,8397.40,8544.85,8544.85,8231.75,1.90M,-2.29
Nov 22 2011,8594.25,8599.00,8710.75,8526.40,2.13M,0.45
Nov 21 2011,8555.45,8790.00,8800.00,8520.95,1.84M,-3.43
Nov 18 2011,8859.25,8843.00,8886.95,8694.10,1.89M,-0.35
Nov 17 2011,8890.15,9050.00,9126.35,8856.15,1.93M,-1.96
Nov 16 2011,9068.10,9040.00,9168.15,8956.65,2.11M,-0.14
Nov 15 2011,9080.65,9251.00,9325.00,9056.10,1.59M,-2.11
Nov 14 2011,9276.40,9410.00,9475.00,9255.10,1.20M,-0.47
Nov 11 2011,9320.00,9575.55,9603.95,9283.25,2.16M,-2.97
Nov 09 2011,9605.65,9886.00,9950.00,9575.00,2.18M,-3.01
Nov 08 2011,9904.05,9899.90,9939.90,9753.10,1.34M,0.23
Nov 04 2011,9881.60,9899.00,9950.00,9843.85,1.05M,0.53
Nov 03 2011,9829.90,9781.00,9874.00,9679.95,1.64M,0.06
Nov 02 2011,9824.35,9750.00,9938.60,9740.15,1.38M,-0.45
Nov 01 2011,9869.05,9924.90,10019.95,9812.00,1.26M,-1.47
Oct 31 2011,10016.70,9955.00,10125.55,9856.65,1.55M,0.57
Oct 28 2011,9959.90,9810.00,9997.00,9810.00,1.31M,3.96
Oct 26 2011,9580.90,9603.00,9639.00,9551.00,299.20K,0.73
Oct 25 2011,9511.60,9703.00,9890.00,9325.05,2.24M,-1.47
Oct 24 2011,9653.55,9799.70,9928.25,9607.40,1.42M,-0.35
Oct 21 2011,9687.05,9783.00,9826.00,9665.00,1.11M,-0.88
Oct 20 2011,9772.75,9785.00,9794.80,9611.65,1.69M,-0.85
Oct 19 2011,9856.35,9665.00,9877.00,9639.90,1.80M,2.89
Oct 18 2011,9579.10,9685.00,9685.00,9481.50,1.31M,-1.27
Oct 17 2011,9702.10,9701.10,9788.00,9656.00,1.17M,0.29
Oct 14 2011,9674.05,9532.05,9699.00,9485.00,1.19M,1.27
Oct 13 2011,9552.35,9600.55,9665.00,9525.10,1.46M,0.55
Oct 12 2011,9499.75,9250.00,9538.00,9185.00,2.01M,3.52
Oct 11 2011,9176.40,9275.00,9373.00,9140.00,1.52M,-0.15
Oct 10 2011,9190.25,9081.10,9214.90,8986.00,1.21M,1.63
Oct 07 2011,9043.00,8940.00,9141.95,8920.35,1.66M,3.81
Oct 05 2011,8710.95,8950.00,9000.00,8637.95,2.19M,-2.06
Oct 04 2011,8893.95,9144.00,9270.10,8799.95,2.14M,-3.14
Oct 03 2011,9182.60,9320.00,9348.00,9116.05,1.27M,-2.55
Sep 30 2011,9422.60,9600.00,9633.15,9386.75,1.56M,-2.39
Sep 29 2011,9653.40,9456.10,9684.00,9396.25,1.16M,1.63
Sep 28 2011,9498.90,9671.00,9688.00,9420.00,1.55M,-1.50
Sep 27 2011,9643.30,9521.10,9675.00,9501.10,1.74M,2.69
Sep 26 2011,9390.30,9374.00,9479.50,9160.05,2.38M,0.18
Sep 23 2011,9373.30,9444.90,9537.90,9262.25,2.19M,-1.28
Sep 22 2011,9494.40,9774.90,9774.90,9465.05,1.81M,-4.22
Sep 21 2011,9913.05,9826.00,9954.00,9798.05,1.38M,0.88
Sep 20 2011,9826.80,9568.65,9859.95,9557.50,1.31M,2.75
Sep 19 2011,9563.70,9655.55,9655.55,9526.00,1.17M,-1.44
Sep 16 2011,9703.45,9739.00,9840.00,9593.60,2.14M,0.31
Sep 15 2011,9673.60,9519.00,9740.00,9375.00,1.90M,2.05
Sep 14 2011,9479.25,9331.10,9508.00,9256.70,1.94M,1.47
Sep 13 2011,9342.25,9443.00,9566.00,9250.10,1.84M,-0.46
Sep 12 2011,9385.60,9495.00,9540.00,9336.00,1.51M,-2.84
Sep 09 2011,9659.75,9921.00,9960.00,9635.50,1.62M,-2.51
Sep 08 2011,9908.10,9848.00,9928.00,9721.65,1.37M,0.75
Sep 07 2011,9834.35,9701.05,9894.00,9701.05,1.29M,1.81
Sep 06 2011,9659.60,9558.00,9690.70,9325.00,1.99M,0.65
Sep 05 2011,9596.75,9455.00,9629.00,9426.00,1.15M,0.38
Sep 02 2011,9560.60,9550.10,9656.00,9456.35,1.26M,0.41
Aug 30 2011,9521.65,9400.00,9555.00,9340.50,1.61M,1.89
Aug 29 2011,9345.00,9077.00,9374.85,9060.00,1.33M,4.14
Aug 26 2011,8973.50,9210.00,9254.90,8905.95,1.63M,-2.22
Aug 25 2011,9177.25,9351.15,9417.15,9137.00,1.59M,-1.52
Aug 24 2011,9318.60,9401.10,9567.20,9275.05,2.10M,-1.71
Aug 23 2011,9480.30,9449.90,9520.00,9280.00,2.08M,0.71
Aug 22 2011,9413.90,9450.00,9479.40,9234.75,1.92M,-0.18
Aug 19 2011,9431.15,9450.00,9599.00,9301.00,1.84M,-1.46
Aug 18 2011,9571.30,9965.05,9989.25,9542.00,1.73M,-3.85
Aug 17 2011,9954.90,10074.90,10191.05,9855.15,1.89M,-1.00
Aug 16 2011,10055.00,10306.00,10315.00,10015.00,1.04M,-1.38
Aug 12 2011,10195.60,10401.10,10445.00,10141.00,1.40M,-1.44
Aug 11 2011,10344.05,10399.00,10525.00,10326.15,1.40M,-1.10
Aug 10 2011,10458.60,10360.00,10498.85,10360.00,1.17M,2.26
Aug 09 2011,10227.20,10050.00,10433.00,9939.90,2.07M,-0.15
Aug 08 2011,10242.90,10149.90,10494.00,10075.20,1.70M,-1.01
Aug 05 2011,10347.65,10344.90,10379.00,10155.00,1.71M,-1.94
Aug 04 2011,10551.95,10697.00,10788.50,10525.00,1.18M,-1.26
Aug 03 2011,10686.40,10699.90,10729.90,10575.00,1.16M,-0.84
Aug 02 2011,10776.75,10898.00,10913.60,10741.50,929.95K,-1.74
Aug 01 2011,10967.80,11011.00,11075.00,10900.30,919.35K,0.52
Jul 29 2011,10910.80,10845.00,10980.00,10763.30,1.31M,0.76
Jul 28 2011,10828.50,10925.00,10958.00,10812.25,942.30K,-1.70
Jul 27 2011,11016.25,11121.05,11128.45,10960.50,1.14M,-0.84
Jul 26 2011,11110.10,11425.00,11435.00,11057.90,1.89M,-2.54
Jul 25 2011,11399.25,11297.00,11445.00,11240.00,1.10M,0.78
Jul 22 2011,11310.60,11126.10,11330.00,11110.00,1.11M,2.20
Jul 21 2011,11067.45,11152.40,11230.00,11035.00,1.01M,-1.00
Jul 20 2011,11179.45,11392.95,11403.10,11156.25,1.15M,-1.45
Jul 19 2011,11344.50,11249.50,11379.80,11221.50,945.58K,0.85
Jul 18 2011,11249.40,11250.00,11303.00,11201.25,620.95K,0.03
Jul 15 2011,11246.15,11280.00,11358.50,11205.00,901.48K,-0.27
Jul 14 2011,11276.50,11135.00,11405.00,11103.90,1.49M,0.95
Jul 13 2011,11170.30,11100.00,11197.90,11086.40,807.30K,1.01
Jul 12 2011,11058.80,11048.00,11170.00,10975.00,1.32M,-0.73
Jul 11 2011,11140.20,11281.50,11295.05,11121.00,986.78K,-1.61
Jul 08 2011,11322.55,11450.00,11490.00,11300.00,1.07M,-1.29
Jul 07 2011,11470.45,11335.00,11495.00,11270.00,1.20M,1.35
Jul 06 2011,11317.80,11420.00,11444.00,11281.00,1.07M,-1.17
Jul 05 2011,11452.05,11415.00,11480.00,11325.00,915.05K,0.32
Jul 04 2011,11415.30,11353.90,11436.00,11350.00,762.33K,1.06
Jul 01 2011,11295.50,11299.90,11346.95,11212.25,987.70K,0.45
Jun 30 2011,11244.65,11195.00,11266.85,11146.45,803.15K,0.72
Jun 29 2011,11164.00,11099.00,11181.90,11099.00,840.43K,0.85
Jun 28 2011,11070.25,11090.00,11134.60,10990.10,1.25M,0.09
Jun 27 2011,11059.75,10822.50,11094.00,10810.00,1.31M,1.64
Jun 24 2011,10880.80,10616.10,10897.50,10611.00,1.55M,3.22
Jun 23 2011,10541.10,10475.00,10569.00,10445.95,823.50K,0.47
Jun 22 2011,10492.05,10530.00,10561.00,10445.10,833.98K,0.17
Jun 21 2011,10474.20,10549.95,10679.75,10445.65,1.58M,-0.27
Jun 20 2011,10502.40,10617.95,10630.00,10335.85,1.58M,-1.13
Jun 17 2011,10622.60,10620.00,10650.00,10563.00,856.63K,0.30
Jun 16 2011,10591.10,10554.90,10741.30,10535.00,1.76M,-0.43
Jun 15 2011,10636.40,10835.00,10835.00,10607.00,1.12M,-1.74
Jun 14 2011,10824.30,10760.00,10847.70,10760.00,949.10K,0.86
Jun 13 2011,10732.40,10660.15,10765.00,10602.10,891.80K,0.35
Jun 10 2011,10694.95,10784.85,10815.00,10607.45,1.13M,-0.87
Jun 09 2011,10788.45,10781.00,10847.80,10721.25,970.00K,-0.10
Jun 08 2011,10799.45,10829.95,10894.80,10750.10,1.00M,-0.74
Jun 07 2011,10880.10,10760.00,10925.00,10760.00,904.80K,0.45
Jun 06 2011,10831.15,10724.90,10861.00,10650.00,950.78K,0.65
Jun 03 2011,10761.60,10850.00,10940.00,10722.00,1.03M,-0.59
Jun 02 2011,10825.95,10851.00,10878.00,10775.00,881.35K,-1.11
Jun 01 2011,10948.00,10934.00,10984.00,10851.05,998.13K,0.16
May 31 2011,10930.60,10737.90,10944.90,10730.00,1.28M,2.15
May 30 2011,10700.70,10678.00,10739.00,10622.35,731.80K,0.58
May 27 2011,10638.55,10435.10,10660.00,10435.10,1.03M,1.63
May 26 2011,10468.30,10390.55,10498.00,10352.00,1.10M,1.00
May 25 2011,10364.65,10350.00,10439.00,10350.00,1.24M,-0.62
May 24 2011,10428.85,10361.00,10521.00,10330.10,1.81M,0.68
