,Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),Symbol
5379,25-Oct-1993,0.0,0.0,0.0,837.21,-,-,NIFTY50INDEX
5380,26-Oct-1993,0.0,0.0,0.0,826.85,-,-,NIFTY50INDEX
5381,27-Oct-1993,0.0,0.0,0.0,828.06,-,-,NIFTY50INDEX
5382,28-Oct-1993,0.0,0.0,0.0,825.12,-,-,NIFTY50INDEX
5383,29-Oct-1993,0.0,0.0,0.0,817.18,-,-,NIFTY50INDEX
5384,01-Nov-1993,0.0,0.0,0.0,801.68,-,-,NIFTY50INDEX
5385,02-Nov-1993,0.0,0.0,0.0,799.59,-,-,NIFTY50INDEX
5386,03-Nov-1993,0.0,0.0,0.0,808.04,-,-,NIFTY50INDEX
5387,04-Nov-1993,0.0,0.0,0.0,811.32,-,-,NIFTY50INDEX
5388,05-Nov-1993,0.0,0.0,0.0,822.96,-,-,NIFTY50INDEX
5389,08-Nov-1993,0.0,0.0,0.0,842.28,-,-,NIFTY50INDEX
5390,09-Nov-1993,0.0,0.0,0.0,853.32,-,-,NIFTY50INDEX
5391,10-Nov-1993,0.0,0.0,0.0,861.62,-,-,NIFTY50INDEX
5392,16-Nov-1993,0.0,0.0,0.0,885.32,-,-,NIFTY50INDEX
5393,17-Nov-1993,0.0,0.0,0.0,892.48,-,-,NIFTY50INDEX
5394,18-Nov-1993,0.0,0.0,0.0,909.09,-,-,NIFTY50INDEX
5395,19-Nov-1993,0.0,0.0,0.0,918.03,-,-,NIFTY50INDEX
5396,22-Nov-1993,0.0,0.0,0.0,937.29,-,-,NIFTY50INDEX
5397,23-Nov-1993,0.0,0.0,0.0,939.07,-,-,NIFTY50INDEX
5398,24-Nov-1993,0.0,0.0,0.0,938.47,-,-,NIFTY50INDEX
5399,25-Nov-1993,0.0,0.0,0.0,943.61,-,-,NIFTY50INDEX
5400,26-Nov-1993,0.0,0.0,0.0,988.88,-,-,NIFTY50INDEX
5401,01-Dec-1993,0.0,0.0,0.0,1007.96,-,-,NIFTY50INDEX
5402,02-Dec-1993,0.0,0.0,0.0,1010.88,-,-,NIFTY50INDEX
5403,03-Dec-1993,0.0,0.0,0.0,990.68,-,-,NIFTY50INDEX
5404,06-Dec-1993,0.0,0.0,0.0,969.93,-,-,NIFTY50INDEX
5405,07-Dec-1993,0.0,0.0,0.0,991.55,-,-,NIFTY50INDEX
5406,08-Dec-1993,0.0,0.0,0.0,1013.26,-,-,NIFTY50INDEX
5407,09-Dec-1993,0.0,0.0,0.0,1018.29,-,-,NIFTY50INDEX
5408,10-Dec-1993,0.0,0.0,0.0,1049.03,-,-,NIFTY50INDEX
5409,13-Dec-1993,0.0,0.0,0.0,1069.78,-,-,NIFTY50INDEX
5410,24-Dec-1993,0.0,0.0,0.0,1042.59,-,-,NIFTY50INDEX
5411,02-Jan-1992,0.0,0.0,0.0,576.28,-,-,NIFTY50INDEX
5412,03-Jan-1992,0.0,0.0,0.0,584.29,-,-,NIFTY50INDEX
5413,06-Jan-1992,0.0,0.0,0.0,576.26,-,-,NIFTY50INDEX
5414,07-Jan-1992,0.0,0.0,0.0,574.46,-,-,NIFTY50INDEX
5415,08-Jan-1992,0.0,0.0,0.0,575.8,-,-,NIFTY50INDEX
5416,09-Jan-1992,0.0,0.0,0.0,581.06,-,-,NIFTY50INDEX
5417,13-Jan-1992,0.0,0.0,0.0,590.46,-,-,NIFTY50INDEX
5418,14-Jan-1992,0.0,0.0,0.0,591.86,-,-,NIFTY50INDEX
5419,15-Jan-1992,0.0,0.0,0.0,596.63,-,-,NIFTY50INDEX
5420,16-Jan-1992,0.0,0.0,0.0,591.4,-,-,NIFTY50INDEX
5421,17-Jan-1992,0.0,0.0,0.0,617.27,-,-,NIFTY50INDEX
5422,20-Jan-1992,0.0,0.0,0.0,617.65,-,-,NIFTY50INDEX
5423,21-Jan-1992,0.0,0.0,0.0,624.04,-,-,NIFTY50INDEX
5424,22-Jan-1992,0.0,0.0,0.0,631.32,-,-,NIFTY50INDEX
5425,23-Jan-1992,0.0,0.0,0.0,635.61,-,-,NIFTY50INDEX
5426,24-Jan-1992,0.0,0.0,0.0,632.34,-,-,NIFTY50INDEX
5427,27-Jan-1992,0.0,0.0,0.0,645.44,-,-,NIFTY50INDEX
5428,29-Jan-1992,0.0,0.0,0.0,658.92,-,-,NIFTY50INDEX
5429,30-Jan-1992,0.0,0.0,0.0,683.46,-,-,NIFTY50INDEX
5430,31-Jan-1992,0.0,0.0,0.0,684.93,-,-,NIFTY50INDEX
5431,03-Feb-1992,0.0,0.0,0.0,673.66,-,-,NIFTY50INDEX
5432,04-Feb-1992,0.0,0.0,0.0,676.15,-,-,NIFTY50INDEX
5433,05-Feb-1992,0.0,0.0,0.0,679.48,-,-,NIFTY50INDEX
5434,06-Feb-1992,0.0,0.0,0.0,685.43,-,-,NIFTY50INDEX
5435,07-Feb-1992,0.0,0.0,0.0,651.44,-,-,NIFTY50INDEX
5436,10-Feb-1992,0.0,0.0,0.0,681.49,-,-,NIFTY50INDEX
5437,12-Feb-1992,0.0,0.0,0.0,692.56,-,-,NIFTY50INDEX
5438,13-Feb-1992,0.0,0.0,0.0,697.85,-,-,NIFTY50INDEX
5439,17-Feb-1992,0.0,0.0,0.0,732.76,-,-,NIFTY50INDEX
5440,18-Feb-1992,0.0,0.0,0.0,722.79,-,-,NIFTY50INDEX
5441,19-Feb-1992,0.0,0.0,0.0,714.22,-,-,NIFTY50INDEX
5442,20-Feb-1992,0.0,0.0,0.0,730.37,-,-,NIFTY50INDEX
5443,21-Feb-1992,0.0,0.0,0.0,733.6,-,-,NIFTY50INDEX
5444,24-Feb-1992,0.0,0.0,0.0,744.89,-,-,NIFTY50INDEX
5445,26-Feb-1992,0.0,0.0,0.0,779.57,-,-,NIFTY50INDEX
5446,27-Feb-1992,0.0,0.0,0.0,810.57,-,-,NIFTY50INDEX
5447,28-Feb-1992,0.0,0.0,0.0,813.13,-,-,NIFTY50INDEX
5448,29-Feb-1992,0.0,0.0,0.0,889.3,-,-,NIFTY50INDEX
5449,02-Mar-1992,0.0,0.0,0.0,982.3,-,-,NIFTY50INDEX
5450,03-Mar-1992,0.0,0.0,0.0,995.09,-,-,NIFTY50INDEX
5451,09-Mar-1992,0.0,0.0,0.0,1016.53,-,-,NIFTY50INDEX
5452,10-Mar-1992,0.0,0.0,0.0,951.17,-,-,NIFTY50INDEX
5453,11-Mar-1992,0.0,0.0,0.0,911.63,-,-,NIFTY50INDEX
5454,12-Mar-1992,0.0,0.0,0.0,932.37,-,-,NIFTY50INDEX
5455,13-Mar-1992,0.0,0.0,0.0,941.52,-,-,NIFTY50INDEX
5456,16-Mar-1992,0.0,0.0,0.0,945.63,-,-,NIFTY50INDEX
5457,17-Mar-1992,0.0,0.0,0.0,927.49,-,-,NIFTY50INDEX
5458,18-Mar-1992,0.0,0.0,0.0,906.97,-,-,NIFTY50INDEX
5459,20-Mar-1992,0.0,0.0,0.0,940.47,-,-,NIFTY50INDEX
5460,24-Mar-1992,0.0,0.0,0.0,1061.29,-,-,NIFTY50INDEX
5461,25-Mar-1992,0.0,0.0,0.0,1100.13,-,-,NIFTY50INDEX
5462,27-Mar-1992,0.0,0.0,0.0,1096.95,-,-,NIFTY50INDEX
5463,30-Mar-1992,0.0,0.0,0.0,1201.04,-,-,NIFTY50INDEX
5464,31-Mar-1992,0.0,0.0,0.0,1261.65,-,-,NIFTY50INDEX
5465,02-Apr-1992,0.0,0.0,0.0,1275.51,-,-,NIFTY50INDEX
5466,03-Apr-1992,0.0,0.0,0.0,1236.3,-,-,NIFTY50INDEX
5467,06-Apr-1992,0.0,0.0,0.0,1171.34,-,-,NIFTY50INDEX
5468,07-Apr-1992,0.0,0.0,0.0,1159.97,-,-,NIFTY50INDEX
5469,08-Apr-1992,0.0,0.0,0.0,1242.84,-,-,NIFTY50INDEX
5470,10-Apr-1992,0.0,0.0,0.0,1235.06,-,-,NIFTY50INDEX
5471,13-Apr-1992,0.0,0.0,0.0,1203.06,-,-,NIFTY50INDEX
5472,22-Apr-1992,0.0,0.0,0.0,1278.19,-,-,NIFTY50INDEX
5473,23-Apr-1992,0.0,0.0,0.0,1280.92,-,-,NIFTY50INDEX
5474,28-Apr-1992,0.0,0.0,0.0,1130.16,-,-,NIFTY50INDEX
5475,29-Apr-1992,0.0,0.0,0.0,1065.64,-,-,NIFTY50INDEX
5476,30-Apr-1992,0.0,0.0,0.0,1105.55,-,-,NIFTY50INDEX
5477,06-May-1992,0.0,0.0,0.0,1011.11,-,-,NIFTY50INDEX
5478,07-May-1992,0.0,0.0,0.0,1032.16,-,-,NIFTY50INDEX
5479,11-May-1992,0.0,0.0,0.0,955.48,-,-,NIFTY50INDEX
5480,12-May-1992,0.0,0.0,0.0,849.75,-,-,NIFTY50INDEX
5481,13-May-1992,0.0,0.0,0.0,954.68,-,-,NIFTY50INDEX
5482,14-May-1992,0.0,0.0,0.0,947.22,-,-,NIFTY50INDEX
5483,18-May-1992,0.0,0.0,0.0,950.05,-,-,NIFTY50INDEX
5484,19-May-1992,0.0,0.0,0.0,980.41,-,-,NIFTY50INDEX
5485,20-May-1992,0.0,0.0,0.0,979.91,-,-,NIFTY50INDEX
5486,22-May-1992,0.0,0.0,0.0,947.48,-,-,NIFTY50INDEX
5487,25-May-1992,0.0,0.0,0.0,937.11,-,-,NIFTY50INDEX
5488,26-May-1992,0.0,0.0,0.0,907.04,-,-,NIFTY50INDEX
5489,27-May-1992,0.0,0.0,0.0,863.42,-,-,NIFTY50INDEX
5490,28-May-1992,0.0,0.0,0.0,839.85,-,-,NIFTY50INDEX
5491,29-May-1992,0.0,0.0,0.0,826.16,-,-,NIFTY50INDEX
5492,01-Jun-1992,0.0,0.0,0.0,829.92,-,-,NIFTY50INDEX
5493,02-Jun-1992,0.0,0.0,0.0,867.55,-,-,NIFTY50INDEX
5494,03-Jun-1992,0.0,0.0,0.0,860.01,-,-,NIFTY50INDEX
5495,04-Jun-1992,0.0,0.0,0.0,830.05,-,-,NIFTY50INDEX
5496,05-Jun-1992,0.0,0.0,0.0,853.54,-,-,NIFTY50INDEX
5497,08-Jun-1992,0.0,0.0,0.0,858.61,-,-,NIFTY50INDEX
5498,09-Jun-1992,0.0,0.0,0.0,873.7,-,-,NIFTY50INDEX
5499,10-Jun-1992,0.0,0.0,0.0,867.61,-,-,NIFTY50INDEX
5500,25-Jun-1992,0.0,0.0,0.0,859.48,-,-,NIFTY50INDEX
5501,26-Jun-1992,0.0,0.0,0.0,855.84,-,-,NIFTY50INDEX
5502,15-Jul-1992,0.0,0.0,0.0,816.88,-,-,NIFTY50INDEX
5503,16-Jul-1992,0.0,0.0,0.0,792.84,-,-,NIFTY50INDEX
5504,17-Jul-1992,0.0,0.0,0.0,786.32,-,-,NIFTY50INDEX
5505,20-Jul-1992,0.0,0.0,0.0,798.13,-,-,NIFTY50INDEX
5506,21-Jul-1992,0.0,0.0,0.0,803.35,-,-,NIFTY50INDEX
5507,22-Jul-1992,0.0,0.0,0.0,791.12,-,-,NIFTY50INDEX
5508,23-Jul-1992,0.0,0.0,0.0,755.21,-,-,NIFTY50INDEX
5509,27-Jul-1992,0.0,0.0,0.0,783.59,-,-,NIFTY50INDEX
5510,28-Jul-1992,0.0,0.0,0.0,793.18,-,-,NIFTY50INDEX
5511,29-Jul-1992,0.0,0.0,0.0,775.44,-,-,NIFTY50INDEX
5512,30-Jul-1992,0.0,0.0,0.0,759.9,-,-,NIFTY50INDEX
5513,31-Jul-1992,0.0,0.0,0.0,767.94,-,-,NIFTY50INDEX
5514,03-Aug-1992,0.0,0.0,0.0,765.72,-,-,NIFTY50INDEX
5515,04-Aug-1992,0.0,0.0,0.0,753.56,-,-,NIFTY50INDEX
5516,05-Aug-1992,0.0,0.0,0.0,735.25,-,-,NIFTY50INDEX
5517,06-Aug-1992,0.0,0.0,0.0,705.86,-,-,NIFTY50INDEX
5518,07-Aug-1992,0.0,0.0,0.0,719.79,-,-,NIFTY50INDEX
5519,10-Aug-1992,0.0,0.0,0.0,742.01,-,-,NIFTY50INDEX
5520,11-Aug-1992,0.0,0.0,0.0,750.32,-,-,NIFTY50INDEX
5521,12-Aug-1992,0.0,0.0,0.0,747.04,-,-,NIFTY50INDEX
5522,14-Aug-1992,0.0,0.0,0.0,780.95,-,-,NIFTY50INDEX
5523,17-Aug-1992,0.0,0.0,0.0,810.96,-,-,NIFTY50INDEX
5524,18-Aug-1992,0.0,0.0,0.0,821.45,-,-,NIFTY50INDEX
5525,19-Aug-1992,0.0,0.0,0.0,838.34,-,-,NIFTY50INDEX
5526,20-Aug-1992,0.0,0.0,0.0,842.32,-,-,NIFTY50INDEX
5527,21-Aug-1992,0.0,0.0,0.0,854.0,-,-,NIFTY50INDEX
5528,24-Aug-1992,0.0,0.0,0.0,862.49,-,-,NIFTY50INDEX
5529,25-Aug-1992,0.0,0.0,0.0,837.27,-,-,NIFTY50INDEX
5530,26-Aug-1992,0.0,0.0,0.0,821.13,-,-,NIFTY50INDEX
5531,27-Aug-1992,0.0,0.0,0.0,842.54,-,-,NIFTY50INDEX
5532,28-Aug-1992,0.0,0.0,0.0,850.86,-,-,NIFTY50INDEX
5533,01-Sep-1992,0.0,0.0,0.0,862.98,-,-,NIFTY50INDEX
5534,02-Sep-1992,0.0,0.0,0.0,856.82,-,-,NIFTY50INDEX
5535,03-Sep-1992,0.0,0.0,0.0,873.38,-,-,NIFTY50INDEX
5536,04-Sep-1992,0.0,0.0,0.0,895.35,-,-,NIFTY50INDEX
5537,07-Sep-1992,0.0,0.0,0.0,911.57,-,-,NIFTY50INDEX
5538,08-Sep-1992,0.0,0.0,0.0,902.6,-,-,NIFTY50INDEX
5539,09-Sep-1992,0.0,0.0,0.0,901.32,-,-,NIFTY50INDEX
5540,11-Sep-1992,0.0,0.0,0.0,906.78,-,-,NIFTY50INDEX
5541,14-Sep-1992,0.0,0.0,0.0,923.35,-,-,NIFTY50INDEX
5542,15-Sep-1992,0.0,0.0,0.0,961.56,-,-,NIFTY50INDEX
5543,16-Sep-1992,0.0,0.0,0.0,958.28,-,-,NIFTY50INDEX
5544,17-Sep-1992,0.0,0.0,0.0,952.64,-,-,NIFTY50INDEX
5545,18-Sep-1992,0.0,0.0,0.0,957.4,-,-,NIFTY50INDEX
5546,21-Sep-1992,0.0,0.0,0.0,932.13,-,-,NIFTY50INDEX
5547,22-Sep-1992,0.0,0.0,0.0,939.99,-,-,NIFTY50INDEX
5548,24-Sep-1992,0.0,0.0,0.0,928.79,-,-,NIFTY50INDEX
5549,25-Sep-1992,0.0,0.0,0.0,934.48,-,-,NIFTY50INDEX
5550,28-Sep-1992,0.0,0.0,0.0,926.93,-,-,NIFTY50INDEX
5551,29-Sep-1992,0.0,0.0,0.0,912.06,-,-,NIFTY50INDEX
5552,30-Sep-1992,0.0,0.0,0.0,938.14,-,-,NIFTY50INDEX
5553,01-Oct-1992,0.0,0.0,0.0,944.85,-,-,NIFTY50INDEX
5554,06-Oct-1992,0.0,0.0,0.0,928.08,-,-,NIFTY50INDEX
5555,08-Oct-1992,0.0,0.0,0.0,916.32,-,-,NIFTY50INDEX
5556,09-Oct-1992,0.0,0.0,0.0,932.55,-,-,NIFTY50INDEX
5557,12-Oct-1992,0.0,0.0,0.0,902.26,-,-,NIFTY50INDEX
5558,13-Oct-1992,0.0,0.0,0.0,904.68,-,-,NIFTY50INDEX
5559,14-Oct-1992,0.0,0.0,0.0,883.66,-,-,NIFTY50INDEX
5560,15-Oct-1992,0.0,0.0,0.0,879.08,-,-,NIFTY50INDEX
5561,20-Oct-1992,0.0,0.0,0.0,869.18,-,-,NIFTY50INDEX
5562,21-Oct-1992,0.0,0.0,0.0,840.12,-,-,NIFTY50INDEX
5563,22-Oct-1992,0.0,0.0,0.0,850.97,-,-,NIFTY50INDEX
5564,25-Oct-1992,0.0,0.0,0.0,854.45,-,-,NIFTY50INDEX
5565,28-Oct-1992,0.0,0.0,0.0,824.03,-,-,NIFTY50INDEX
5566,29-Oct-1992,0.0,0.0,0.0,817.73,-,-,NIFTY50INDEX
5567,30-Oct-1992,0.0,0.0,0.0,809.87,-,-,NIFTY50INDEX
5568,03-Nov-1992,0.0,0.0,0.0,835.5,-,-,NIFTY50INDEX
5569,04-Nov-1992,0.0,0.0,0.0,836.69,-,-,NIFTY50INDEX
5570,05-Nov-1992,0.0,0.0,0.0,805.87,-,-,NIFTY50INDEX
5571,06-Nov-1992,0.0,0.0,0.0,794.78,-,-,NIFTY50INDEX
5572,09-Nov-1992,0.0,0.0,0.0,773.63,-,-,NIFTY50INDEX
5573,11-Nov-1992,0.0,0.0,0.0,747.11,-,-,NIFTY50INDEX
5574,12-Nov-1992,0.0,0.0,0.0,761.61,-,-,NIFTY50INDEX
5575,13-Nov-1992,0.0,0.0,0.0,749.06,-,-,NIFTY50INDEX
5576,18-Nov-1992,0.0,0.0,0.0,724.68,-,-,NIFTY50INDEX
5577,19-Nov-1992,0.0,0.0,0.0,698.27,-,-,NIFTY50INDEX
5578,20-Nov-1992,0.0,0.0,0.0,712.21,-,-,NIFTY50INDEX
5579,23-Nov-1992,0.0,0.0,0.0,727.85,-,-,NIFTY50INDEX
5580,24-Nov-1992,0.0,0.0,0.0,734.06,-,-,NIFTY50INDEX
5581,25-Nov-1992,0.0,0.0,0.0,742.4,-,-,NIFTY50INDEX
5582,26-Nov-1992,0.0,0.0,0.0,723.14,-,-,NIFTY50INDEX
5583,27-Nov-1992,0.0,0.0,0.0,720.86,-,-,NIFTY50INDEX
5584,30-Nov-1992,0.0,0.0,0.0,726.38,-,-,NIFTY50INDEX
5585,01-Dec-1992,0.0,0.0,0.0,737.28,-,-,NIFTY50INDEX
5586,02-Dec-1992,0.0,0.0,0.0,751.85,-,-,NIFTY50INDEX
5587,03-Dec-1992,0.0,0.0,0.0,762.16,-,-,NIFTY50INDEX
5588,04-Dec-1992,0.0,0.0,0.0,785.57,-,-,NIFTY50INDEX
5589,10-Dec-1992,0.0,0.0,0.0,745.06,-,-,NIFTY50INDEX
5590,11-Dec-1992,0.0,0.0,0.0,740.91,-,-,NIFTY50INDEX
5591,14-Dec-1992,0.0,0.0,0.0,722.26,-,-,NIFTY50INDEX
5592,15-Dec-1992,0.0,0.0,0.0,718.83,-,-,NIFTY50INDEX
5593,16-Dec-1992,0.0,0.0,0.0,690.67,-,-,NIFTY50INDEX
5594,17-Dec-1992,0.0,0.0,0.0,695.82,-,-,NIFTY50INDEX
5595,18-Dec-1992,0.0,0.0,0.0,719.07,-,-,NIFTY50INDEX
5596,21-Dec-1992,0.0,0.0,0.0,739.48,-,-,NIFTY50INDEX
5597,22-Dec-1992,0.0,0.0,0.0,746.52,-,-,NIFTY50INDEX
5598,23-Dec-1992,0.0,0.0,0.0,748.0,-,-,NIFTY50INDEX
5599,24-Dec-1992,0.0,0.0,0.0,761.31,-,-,NIFTY50INDEX
5600,01-Jan-1992,0.0,0.0,0.0,572.82,-,-,NIFTY50INDEX
5601,02-Jan-1991,0.0,0.0,0.0,318.95,-,-,NIFTY50INDEX
5602,03-Jan-1991,0.0,0.0,0.0,314.01,-,-,NIFTY50INDEX
5603,07-Jan-1991,0.0,0.0,0.0,318.12,-,-,NIFTY50INDEX
5604,09-Jan-1991,0.0,0.0,0.0,321.49,-,-,NIFTY50INDEX
5605,11-Jan-1991,0.0,0.0,0.0,326.37,-,-,NIFTY50INDEX
5606,14-Jan-1991,0.0,0.0,0.0,323.42,-,-,NIFTY50INDEX
5607,23-Jan-1991,0.0,0.0,0.0,319.49,-,-,NIFTY50INDEX
5608,24-Jan-1991,0.0,0.0,0.0,312.07,-,-,NIFTY50INDEX
5609,25-Jan-1991,0.0,0.0,0.0,306.22,-,-,NIFTY50INDEX
5610,31-Jan-1991,0.0,0.0,0.0,314.36,-,-,NIFTY50INDEX
5611,01-Feb-1991,0.0,0.0,0.0,324.29,-,-,NIFTY50INDEX
5612,04-Feb-1991,0.0,0.0,0.0,334.83,-,-,NIFTY50INDEX
5613,05-Feb-1991,0.0,0.0,0.0,339.98,-,-,NIFTY50INDEX
5614,06-Feb-1991,0.0,0.0,0.0,338.21,-,-,NIFTY50INDEX
5615,07-Feb-1991,0.0,0.0,0.0,330.4,-,-,NIFTY50INDEX
5616,08-Feb-1991,0.0,0.0,0.0,329.5,-,-,NIFTY50INDEX
5617,11-Feb-1991,0.0,0.0,0.0,324.61,-,-,NIFTY50INDEX
5618,13-Feb-1991,0.0,0.0,0.0,322.24,-,-,NIFTY50INDEX
5619,14-Feb-1991,0.0,0.0,0.0,326.76,-,-,NIFTY50INDEX
5620,15-Feb-1991,0.0,0.0,0.0,331.06,-,-,NIFTY50INDEX
5621,19-Feb-1991,0.0,0.0,0.0,361.63,-,-,NIFTY50INDEX
5622,20-Feb-1991,0.0,0.0,0.0,360.52,-,-,NIFTY50INDEX
5623,21-Feb-1991,0.0,0.0,0.0,362.78,-,-,NIFTY50INDEX
5624,22-Feb-1991,0.0,0.0,0.0,369.57,-,-,NIFTY50INDEX
5625,25-Feb-1991,0.0,0.0,0.0,369.03,-,-,NIFTY50INDEX
5626,26-Feb-1991,0.0,0.0,0.0,377.39,-,-,NIFTY50INDEX
5627,27-Feb-1991,0.0,0.0,0.0,379.84,-,-,NIFTY50INDEX
5628,28-Feb-1991,0.0,0.0,0.0,379.94,-,-,NIFTY50INDEX
5629,04-Mar-1991,0.0,0.0,0.0,381.5,-,-,NIFTY50INDEX
5630,05-Mar-1991,0.0,0.0,0.0,385.62,-,-,NIFTY50INDEX
5631,07-Mar-1991,0.0,0.0,0.0,361.3,-,-,NIFTY50INDEX
5632,08-Mar-1991,0.0,0.0,0.0,371.44,-,-,NIFTY50INDEX
5633,11-Mar-1991,0.0,0.0,0.0,367.66,-,-,NIFTY50INDEX
5634,12-Mar-1991,0.0,0.0,0.0,365.41,-,-,NIFTY50INDEX
5635,13-Mar-1991,0.0,0.0,0.0,364.09,-,-,NIFTY50INDEX
5636,14-Mar-1991,0.0,0.0,0.0,375.52,-,-,NIFTY50INDEX
5637,15-Mar-1991,0.0,0.0,0.0,375.79,-,-,NIFTY50INDEX
5638,18-Mar-1991,0.0,0.0,0.0,367.04,-,-,NIFTY50INDEX
5639,20-Mar-1991,0.0,0.0,0.0,367.41,-,-,NIFTY50INDEX
5640,21-Mar-1991,0.0,0.0,0.0,364.74,-,-,NIFTY50INDEX
5641,22-Mar-1991,0.0,0.0,0.0,366.46,-,-,NIFTY50INDEX
5642,25-Mar-1991,0.0,0.0,0.0,361.79,-,-,NIFTY50INDEX
5643,26-Mar-1991,0.0,0.0,0.0,365.44,-,-,NIFTY50INDEX
5644,27-Mar-1991,0.0,0.0,0.0,366.45,-,-,NIFTY50INDEX
5645,01-Apr-1991,0.0,0.0,0.0,372.7,-,-,NIFTY50INDEX
5646,02-Apr-1991,0.0,0.0,0.0,377.36,-,-,NIFTY50INDEX
5647,03-Apr-1991,0.0,0.0,0.0,376.92,-,-,NIFTY50INDEX
5648,04-Apr-1991,0.0,0.0,0.0,375.41,-,-,NIFTY50INDEX
5649,05-Apr-1991,0.0,0.0,0.0,380.57,-,-,NIFTY50INDEX
5650,08-Apr-1991,0.0,0.0,0.0,387.0,-,-,NIFTY50INDEX
5651,09-Apr-1991,0.0,0.0,0.0,387.57,-,-,NIFTY50INDEX
5652,11-Apr-1991,0.0,0.0,0.0,393.43,-,-,NIFTY50INDEX
5653,12-Apr-1991,0.0,0.0,0.0,402.4,-,-,NIFTY50INDEX
5654,15-Apr-1991,0.0,0.0,0.0,406.93,-,-,NIFTY50INDEX
5655,16-Apr-1991,0.0,0.0,0.0,398.33,-,-,NIFTY50INDEX
5656,18-Apr-1991,0.0,0.0,0.0,397.28,-,-,NIFTY50INDEX
5657,19-Apr-1991,0.0,0.0,0.0,403.38,-,-,NIFTY50INDEX
5658,22-Apr-1991,0.0,0.0,0.0,404.75,-,-,NIFTY50INDEX
5659,23-Apr-1991,0.0,0.0,0.0,401.78,-,-,NIFTY50INDEX
5660,24-Apr-1991,0.0,0.0,0.0,400.44,-,-,NIFTY50INDEX
5661,25-Apr-1991,0.0,0.0,0.0,404.76,-,-,NIFTY50INDEX
5662,26-Apr-1991,0.0,0.0,0.0,401.53,-,-,NIFTY50INDEX
5663,29-Apr-1991,0.0,0.0,0.0,396.88,-,-,NIFTY50INDEX
5664,30-Apr-1991,0.0,0.0,0.0,389.01,-,-,NIFTY50INDEX
5665,03-May-1991,0.0,0.0,0.0,397.15,-,-,NIFTY50INDEX
5666,06-May-1991,0.0,0.0,0.0,392.35,-,-,NIFTY50INDEX
5667,07-May-1991,0.0,0.0,0.0,392.26,-,-,NIFTY50INDEX
5668,08-May-1991,0.0,0.0,0.0,395.04,-,-,NIFTY50INDEX
5669,09-May-1991,0.0,0.0,0.0,393.33,-,-,NIFTY50INDEX
5670,10-May-1991,0.0,0.0,0.0,400.4,-,-,NIFTY50INDEX
5671,13-May-1991,0.0,0.0,0.0,400.38,-,-,NIFTY50INDEX
5672,14-May-1991,0.0,0.0,0.0,400.56,-,-,NIFTY50INDEX
5673,16-May-1991,0.0,0.0,0.0,399.49,-,-,NIFTY50INDEX
5674,17-May-1991,0.0,0.0,0.0,401.58,-,-,NIFTY50INDEX
5675,20-May-1991,0.0,0.0,0.0,398.68,-,-,NIFTY50INDEX
5676,21-May-1991,0.0,0.0,0.0,408.66,-,-,NIFTY50INDEX
5677,23-May-1991,0.0,0.0,0.0,407.19,-,-,NIFTY50INDEX
5678,27-May-1991,0.0,0.0,0.0,408.19,-,-,NIFTY50INDEX
5679,29-May-1991,0.0,0.0,0.0,410.37,-,-,NIFTY50INDEX
5680,30-May-1991,0.0,0.0,0.0,411.86,-,-,NIFTY50INDEX
5681,31-May-1991,0.0,0.0,0.0,403.18,-,-,NIFTY50INDEX
5682,03-Jun-1991,0.0,0.0,0.0,400.02,-,-,NIFTY50INDEX
5683,04-Jun-1991,0.0,0.0,0.0,399.75,-,-,NIFTY50INDEX
5684,05-Jun-1991,0.0,0.0,0.0,398.38,-,-,NIFTY50INDEX
5685,06-Jun-1991,0.0,0.0,0.0,394.99,-,-,NIFTY50INDEX
5686,07-Jun-1991,0.0,0.0,0.0,386.92,-,-,NIFTY50INDEX
5687,11-Jun-1991,0.0,0.0,0.0,390.28,-,-,NIFTY50INDEX
5688,12-Jun-1991,0.0,0.0,0.0,396.91,-,-,NIFTY50INDEX
5689,13-Jun-1991,0.0,0.0,0.0,393.72,-,-,NIFTY50INDEX
5690,14-Jun-1991,0.0,0.0,0.0,397.78,-,-,NIFTY50INDEX
5691,17-Jun-1991,0.0,0.0,0.0,402.59,-,-,NIFTY50INDEX
5692,18-Jun-1991,0.0,0.0,0.0,408.77,-,-,NIFTY50INDEX
5693,19-Jun-1991,0.0,0.0,0.0,407.49,-,-,NIFTY50INDEX
5694,20-Jun-1991,0.0,0.0,0.0,409.32,-,-,NIFTY50INDEX
5695,21-Jun-1991,0.0,0.0,0.0,415.83,-,-,NIFTY50INDEX
5696,24-Jun-1991,0.0,0.0,0.0,400.83,-,-,NIFTY50INDEX
5697,25-Jun-1991,0.0,0.0,0.0,398.76,-,-,NIFTY50INDEX
5698,26-Jun-1991,0.0,0.0,0.0,392.35,-,-,NIFTY50INDEX
5699,27-Jun-1991,0.0,0.0,0.0,396.25,-,-,NIFTY50INDEX
5700,28-Jun-1991,0.0,0.0,0.0,391.96,-,-,NIFTY50INDEX
5701,01-Jul-1991,0.0,0.0,0.0,393.6,-,-,NIFTY50INDEX
5702,02-Jul-1991,0.0,0.0,0.0,394.9,-,-,NIFTY50INDEX
5703,03-Jul-1991,0.0,0.0,0.0,399.85,-,-,NIFTY50INDEX
