,Date,Instrument,Symbol,Expiry_Date,Open_Price,High_Price,Low_Price,Close_Price,Daily_Settlement_Price,Open_Interest,No_of_Contracts,Turnover
447,2019-11-27,FUTBLN,GOLDM,05-12-2019,37696.0,37696.0,37696.0,37696.0,37747.0,16,2,0.08
448,2019-11-27,FUTBLN,GOLDM,03-01-2020,37751.0,37776.0,37734.0,37776.0,37913.0,13,19,0.72
449,2019-11-26,FUTBLN,GOLDM,03-01-2020,37805.0,37820.0,37775.0,37820.0,38030.0,20,10,0.38
450,2019-11-25,FUTBLN,GOLDM,05-12-2019,37865.0,37865.0,37865.0,37865.0,37924.0,16,1,0.04
451,2019-11-25,FUTBLN,GOLDM,03-01-2020,38026.0,38026.0,37881.0,37894.0,38092.0,29,19,0.72
452,2019-11-22,FUTBLN,GOLDM,05-12-2019,37950.0,38092.0,37950.0,38086.0,38261.0,17,25,0.95
453,2019-11-22,FUTBLN,GOLDM,03-01-2020,38082.0,38226.0,38082.0,38221.0,38431.0,26,24,0.92
454,2019-11-21,FUTBLN,GOLDM,05-12-2019,38131.0,38165.0,38000.0,38000.0,38172.0,17,26,0.99
455,2019-11-21,FUTBLN,GOLDM,03-01-2020,38212.0,38230.0,38167.0,38167.0,38342.0,16,18,0.69
456,2019-11-20,FUTBLN,GOLDM,05-12-2019,38178.0,38289.0,38142.0,38264.0,38416.0,28,30,1.15
457,2019-11-19,FUTBLN,GOLDM,05-12-2019,38213.0,38213.0,38042.0,38079.0,38206.0,38,26,0.99
458,2019-11-18,FUTBLN,GOLDM,05-12-2019,37921.0,37946.0,37850.0,37930.0,38035.0,56,24,0.91
459,2019-11-15,FUTBLN,GOLDM,05-12-2019,38077.0,38079.0,37938.0,38001.0,38184.0,58,11,0.42
460,2019-11-14,FUTBLN,GOLDM,05-12-2019,38148.0,38165.0,38082.0,38126.0,38354.0,49,12,0.46
461,2019-11-13,FUTBLN,GOLDM,05-12-2019,37809.0,38108.0,37809.0,38108.0,38340.0,47,37,1.4
462,2019-11-11,FUTBLN,GOLDM,05-12-2019,37755.0,37852.0,37725.0,37808.0,38119.0,37,11,0.42
463,2019-11-08,FUTBLN,GOLDM,05-12-2019,37774.0,37873.0,37657.0,37657.0,38125.0,36,50,1.89
464,2019-11-07,FUTBLN,GOLDM,05-12-2019,38201.0,38201.0,37992.0,38060.0,38373.0,17,26,0.99
465,2019-11-06,FUTBLN,GOLDM,05-12-2019,37949.0,38104.0,37949.0,38075.0,38520.0,17,20,0.76
466,2019-11-05,FUTBLN,GOLDM,05-12-2019,38365.0,38367.0,38296.0,38298.0,38754.0,12,14,0.54
467,2019-11-04,FUTBLN,GOLDM,05-12-2019,38389.0,38420.0,38374.0,38410.0,38833.0,14,25,0.96
468,2019-11-01,FUTBLN,GOLDM,05-12-2019,38449.0,38510.0,38415.0,38461.0,38947.0,21,16,0.62
