,Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change,Symbol
2068,09-Jul-2019,13.8525,14.22,13.3525,13.6875,13.8525,-0.17,-1.19,INDIAVIX
2069,10-Jul-2019,13.6875,13.9625,12.395,13.635,13.6875,-0.05,-0.38,INDIAVIX
2070,11-Jul-2019,13.635,13.635,12.1775,12.47,13.635,-1.17,-8.54,INDIAVIX
2071,12-Jul-2019,12.47,12.55,11.55,11.9975,12.47,-0.47,-3.79,INDIAVIX
2072,15-Jul-2019,11.9975,12.5175,10.6425,12.02,11.9975,0.02,0.19,INDIAVIX
2073,16-Jul-2019,12.02,12.02,11.0625,11.56,12.02,-0.46,-3.83,INDIAVIX
2074,17-Jul-2019,11.56,11.91,9.1625,11.8,11.56,0.24,2.08,INDIAVIX
2075,18-Jul-2019,11.8,11.9825,9.2225,11.75,11.8,-0.05,-0.42,INDIAVIX
2076,19-Jul-2019,11.75,12.675,10.5925,12.515,11.75,0.77,6.51,INDIAVIX
2077,22-Jul-2019,12.515,13.4025,11.5625,13.01,12.515,0.5,3.96,INDIAVIX
2078,23-Jul-2019,13.01,13.78,11.59,13.4275,13.01,0.42,3.21,INDIAVIX
2079,24-Jul-2019,13.4275,14.4825,11.85,12.76,13.4275,-0.67,-4.97,INDIAVIX
2080,25-Jul-2019,12.76,13.55,11.9975,12.635,12.76,-0.13,-0.98,INDIAVIX
2081,26-Jul-2019,12.635,13.31,11.9225,12.1325,12.635,-0.5,-3.98,INDIAVIX
2082,29-Jul-2019,12.1325,13.5325,12.0375,13.0625,12.1325,0.93,7.67,INDIAVIX
2083,30-Jul-2019,13.0625,13.8675,12.5,13.6125,13.0625,0.55,4.21,INDIAVIX
2084,31-Jul-2019,13.6125,14.545,13.415,13.59,13.6125,-0.02,-0.17,INDIAVIX
2085,01-Aug-2019,13.59,15.28,13.2725,14.5575,13.59,0.97,7.12,INDIAVIX
2086,02-Aug-2019,14.5575,16.1575,14.435,15.1875,14.5575,0.63,4.33,INDIAVIX
2087,05-Aug-2019,15.1875,17.82,15.1875,16.585,15.1875,1.4,9.2,INDIAVIX
2088,06-Aug-2019,16.585,16.785,15.5925,16.12,16.585,-0.47,-2.8,INDIAVIX
2089,07-Aug-2019,16.12,16.9125,15.7375,16.74,16.12,0.62,3.85,INDIAVIX
2090,08-Aug-2019,16.74,16.74,15.515,16.0925,16.74,-0.65,-3.87,INDIAVIX
2091,09-Aug-2019,16.0925,16.1625,15.0275,15.845,16.0925,-0.25,-1.54,INDIAVIX
2092,13-Aug-2019,15.845,18.005,15.1175,17.7775,15.845,1.93,12.2,INDIAVIX
2093,14-Aug-2019,17.7775,17.7775,16.11,16.3575,17.7775,-1.42,-7.99,INDIAVIX
2094,16-Aug-2019,16.3575,17.4275,15.9925,16.6475,16.3575,0.29,1.77,INDIAVIX
2095,19-Aug-2019,16.6475,17.025,14.71,16.7475,16.6475,0.1,0.6,INDIAVIX
2096,20-Aug-2019,16.7475,17.095,15.105,16.6325,16.7475,-0.12,-0.69,INDIAVIX
2097,21-Aug-2019,16.6325,17.3275,14.0,17.0225,16.6325,0.39,2.34,INDIAVIX
2098,22-Aug-2019,17.0225,18.1225,14.4925,17.8525,17.0225,0.83,4.88,INDIAVIX
2099,23-Aug-2019,17.8525,18.2625,13.7025,17.3475,17.8525,-0.51,-2.83,INDIAVIX
2100,26-Aug-2019,17.3475,19.145,13.7,16.655,17.3475,-0.69,-3.99,INDIAVIX
2101,27-Aug-2019,16.655,16.8325,14.42,16.01,16.655,-0.65,-3.87,INDIAVIX
2102,28-Aug-2019,16.01,17.375,14.12,16.835,16.01,0.83,5.15,INDIAVIX
2103,29-Aug-2019,16.835,17.445,13.8725,16.425,16.835,-0.41,-2.44,INDIAVIX
2104,30-Aug-2019,16.425,17.375,15.19,16.2825,16.425,-0.14,-0.87,INDIAVIX
2105,03-Sep-2019,16.2825,18.27,16.2825,18.055,16.2825,1.77,10.89,INDIAVIX
2106,04-Sep-2019,18.055,18.31,17.1275,17.235,18.055,-0.82,-4.54,INDIAVIX
2107,05-Sep-2019,17.235,17.7025,16.0575,17.2725,17.235,0.04,0.22,INDIAVIX
2108,06-Sep-2019,17.2725,17.2725,15.885,16.275,17.2725,-1.0,-5.78,INDIAVIX
2109,09-Sep-2019,16.275,16.6425,13.665,15.8525,16.275,-0.42,-2.6,INDIAVIX
2110,11-Sep-2019,15.8525,15.8525,14.6475,15.3725,15.8525,-0.48,-3.03,INDIAVIX
2111,12-Sep-2019,15.3725,15.3725,14.6075,14.9,15.3725,-0.47,-3.07,INDIAVIX
2112,13-Sep-2019,14.9,15.195,13.8875,14.12,14.9,-0.78,-5.23,INDIAVIX
2113,16-Sep-2019,14.12,15.3075,14.1175,14.9525,14.12,0.83,5.9,INDIAVIX
2114,17-Sep-2019,14.9525,16.3075,13.2775,16.0175,14.9525,1.07,7.12,INDIAVIX
2115,18-Sep-2019,16.0175,16.1875,13.905,15.3525,16.0175,-0.67,-4.15,INDIAVIX
2116,19-Sep-2019,15.3525,15.965,14.1775,15.55,15.3525,0.2,1.29,INDIAVIX
2117,20-Sep-2019,15.55,17.045,13.8275,15.4,15.55,-0.15,-0.96,INDIAVIX
2118,23-Sep-2019,15.4,17.64,14.21,16.7925,15.4,1.39,9.04,INDIAVIX
2119,24-Sep-2019,16.7925,18.5325,15.8975,16.7325,16.7925,-0.06,-0.36,INDIAVIX
2120,25-Sep-2019,16.7325,17.415,14.1025,16.17,16.7325,-0.56,-3.36,INDIAVIX
2121,26-Sep-2019,16.17,17.01,13.64,16.3425,16.17,0.17,1.07,INDIAVIX
2122,27-Sep-2019,16.3425,16.8175,15.9275,16.115,16.3425,-0.23,-1.39,INDIAVIX
2123,30-Sep-2019,16.115,16.51,15.8,15.8725,16.115,-0.24,-1.5,INDIAVIX
2124,01-Oct-2019,15.8725,18.2175,14.9475,16.7575,15.8725,0.89,5.58,INDIAVIX
2125,03-Oct-2019,16.7575,18.045,16.4175,17.7025,16.7575,0.95,5.64,INDIAVIX
2126,04-Oct-2019,17.7025,17.945,16.3475,17.58,17.7025,-0.12,-0.69,INDIAVIX
2127,07-Oct-2019,17.58,18.4275,16.9925,17.83,17.58,0.25,1.42,INDIAVIX
2128,09-Oct-2019,17.83,18.3275,16.335,17.155,17.83,-0.68,-3.79,INDIAVIX
2129,10-Oct-2019,17.155,17.54,15.7275,17.2275,17.155,0.07,0.42,INDIAVIX
2130,11-Oct-2019,17.2275,18.28,15.7775,17.14,17.2275,-0.09,-0.51,INDIAVIX
2131,14-Oct-2019,17.14,17.9625,17.0625,17.43,17.14,0.29,1.69,INDIAVIX
2132,15-Oct-2019,17.43,17.43,16.6925,16.85,17.43,-0.58,-3.33,INDIAVIX
2133,16-Oct-2019,16.85,16.9525,15.495,16.36,16.85,-0.49,-2.91,INDIAVIX
2134,17-Oct-2019,16.36,16.36,15.5175,15.8775,16.36,-0.48,-2.95,INDIAVIX
2135,18-Oct-2019,15.8775,16.1525,14.99,15.9275,15.8775,0.05,0.31,INDIAVIX
2136,22-Oct-2019,15.9275,17.1225,13.5725,16.81,15.9275,0.88,5.54,INDIAVIX
2137,23-Oct-2019,16.81,16.85,14.83,16.535,16.81,-0.28,-1.64,INDIAVIX
2138,24-Oct-2019,16.535,16.78,14.7125,16.24,16.535,-0.3,-1.78,INDIAVIX
2139,25-Oct-2019,16.24,16.24,15.195,15.315,16.24,-0.93,-5.7,INDIAVIX
2140,27-Oct-2019,16.24,16.24,13.9825,15.585,16.24,-0.66,-4.03,INDIAVIX
2141,29-Oct-2019,15.585,16.5475,15.4975,16.42,15.585,0.84,5.36,INDIAVIX
2142,30-Oct-2019,16.42,16.845,16.2525,16.6575,16.42,0.24,1.45,INDIAVIX
2143,31-Oct-2019,16.6575,16.795,15.5025,16.28,16.6575,-0.38,-2.27,INDIAVIX
2144,01-Nov-2019,16.28,16.4725,15.1675,15.7325,16.28,-0.55,-3.36,INDIAVIX
2145,04-Nov-2019,15.7325,16.365,13.495,15.925,15.7325,0.19,1.22,INDIAVIX
2146,05-Nov-2019,15.925,16.34,13.5075,15.9175,15.925,-0.01,-0.05,INDIAVIX
2147,06-Nov-2019,15.9175,16.1525,13.3825,15.775,15.9175,-0.14,-0.9,INDIAVIX
2148,07-Nov-2019,15.775,15.9225,13.525,15.2075,15.775,-0.57,-3.6,INDIAVIX
2149,08-Nov-2019,15.2075,15.99,13.71,15.855,15.2075,0.65,4.26,INDIAVIX
2150,11-Nov-2019,15.855,16.765,15.195,16.25,15.855,0.4,2.49,INDIAVIX
2151,13-Nov-2019,16.25,16.67,14.4725,16.4625,16.25,0.21,1.31,INDIAVIX
2152,14-Nov-2019,16.4625,16.4625,14.0925,15.65,16.4625,-0.81,-4.94,INDIAVIX
2153,15-Nov-2019,15.65,15.65,12.5225,15.03,15.65,-0.62,-3.96,INDIAVIX
2154,18-Nov-2019,15.03,16.065,12.665,15.755,15.03,0.73,4.82,INDIAVIX
2155,19-Nov-2019,15.755,15.755,12.61,15.4125,15.755,-0.34,-2.17,INDIAVIX
2156,20-Nov-2019,15.4125,15.4125,11.6075,15.16,15.4125,-0.25,-1.64,INDIAVIX
2157,21-Nov-2019,15.16,15.595,12.61,14.975,15.16,-0.19,-1.22,INDIAVIX
2158,22-Nov-2019,14.975,15.8775,12.2375,14.8725,14.975,-0.1,-0.68,INDIAVIX
2159,25-Nov-2019,14.8725,15.2125,13.0,15.0025,14.8725,0.13,0.87,INDIAVIX
2160,26-Nov-2019,15.0025,15.1275,13.1075,14.8375,15.0025,-0.17,-1.1,INDIAVIX
2161,27-Nov-2019,14.8375,14.8375,12.3575,14.6175,14.8375,-0.22,-1.48,INDIAVIX
2162,28-Nov-2019,14.6175,14.6175,12.8875,13.9875,14.6175,-0.63,-4.31,INDIAVIX
2163,29-Nov-2019,13.9875,14.2925,13.14,13.8975,13.9875,-0.09,-0.64,INDIAVIX
2164,02-Dec-2019,13.8975,15.845,13.4975,14.2025,13.8975,0.31,2.19,INDIAVIX
2165,03-Dec-2019,14.2025,16.3425,12.07,14.5625,14.2025,0.36,2.53,INDIAVIX
2166,04-Dec-2019,14.5625,15.8725,12.2625,13.3225,14.5625,-1.24,-8.52,INDIAVIX
2167,05-Dec-2019,13.3225,15.12,12.8275,14.305,13.3225,0.98,7.37,INDIAVIX
2168,06-Dec-2019,14.305,14.7225,11.4075,13.64,14.305,-0.67,-4.65,INDIAVIX
2169,09-Dec-2019,13.64,15.3625,12.465,14.5975,13.64,0.96,7.02,INDIAVIX
2170,10-Dec-2019,14.5975,15.6625,11.735,14.29,14.5975,-0.31,-2.11,INDIAVIX
2171,11-Dec-2019,14.29,14.4475,11.71,13.3775,14.29,-0.91,-6.39,INDIAVIX
2172,12-Dec-2019,13.3775,13.765,11.825,13.3475,13.3775,-0.03,-0.22,INDIAVIX
2173,13-Dec-2019,13.3475,14.67,12.185,13.3,13.3475,-0.05,-0.36,INDIAVIX
2174,16-Dec-2019,13.3,14.11,12.5,13.415,13.3,0.12,0.86,INDIAVIX
2175,17-Dec-2019,13.415,13.425,11.955,12.5175,13.415,-0.9,-6.69,INDIAVIX
2176,18-Dec-2019,12.5175,12.715,11.39,12.3375,12.5175,-0.18,-1.44,INDIAVIX
2177,19-Dec-2019,12.3375,12.415,11.325,12.1225,12.3375,-0.22,-1.74,INDIAVIX
2178,20-Dec-2019,12.1225,12.7325,11.9025,12.325,12.1225,0.2,1.67,INDIAVIX
2179,23-Dec-2019,12.325,14.505,10.695,11.9575,12.325,-0.37,-2.98,INDIAVIX
2180,24-Dec-2019,11.9575,13.31,10.8875,11.625,11.9575,-0.33,-2.78,INDIAVIX
2181,26-Dec-2019,11.625,12.3475,10.8425,11.1225,11.625,-0.5,-4.32,INDIAVIX
2182,27-Dec-2019,11.1225,11.4675,10.425,10.525,11.1225,-0.6,-5.37,INDIAVIX
2183,30-Dec-2019,10.525,11.4525,9.6175,11.0075,10.525,0.48,4.58,INDIAVIX
2184,31-Dec-2019,11.0075,11.7925,10.44,11.6675,11.0075,0.66,6.0,INDIAVIX
2185,01-Jan-2020,11.6675,11.73,11.085,11.5975,11.6675,-0.07,-0.6,INDIAVIX
2186,02-Jan-2020,11.5975,11.7,10.73,11.49,11.5975,-0.11,-0.93,INDIAVIX
2187,03-Jan-2020,11.49,12.94,10.685,12.695,11.49,1.21,10.49,INDIAVIX
2188,06-Jan-2020,12.695,15.095,12.695,14.7775,12.695,2.08,16.4,INDIAVIX
2189,07-Jan-2020,14.7775,14.9125,14.4625,14.61,14.7775,-0.17,-1.13,INDIAVIX
2190,08-Jan-2020,14.61,16.3875,13.7925,15.64,14.61,1.03,7.05,INDIAVIX
2191,09-Jan-2020,15.64,15.64,12.995,13.9975,15.64,-1.64,-10.5,INDIAVIX
2192,10-Jan-2020,13.9975,14.245,13.1775,14.0775,13.9975,0.08,0.57,INDIAVIX
2193,13-Jan-2020,14.0775,14.495,13.5775,14.275,14.0775,0.2,1.4,INDIAVIX
2194,14-Jan-2020,14.275,14.275,13.0625,13.9125,14.275,-0.36,-2.54,INDIAVIX
2195,15-Jan-2020,13.9125,14.4575,13.585,14.12,13.9125,0.21,1.49,INDIAVIX
2196,16-Jan-2020,14.12,14.365,12.5975,14.1825,14.12,0.06,0.44,INDIAVIX
2197,17-Jan-2020,14.1825,14.53,12.5025,14.1275,14.1825,-0.06,-0.39,INDIAVIX
2198,20-Jan-2020,14.1275,15.495,12.465,15.41,14.1275,1.28,9.08,INDIAVIX
2199,21-Jan-2020,15.41,16.04,15.0725,15.8625,15.41,0.45,2.94,INDIAVIX
2200,22-Jan-2020,15.8625,16.61,15.3575,16.36,15.8625,0.5,3.14,INDIAVIX
2201,23-Jan-2020,16.36,16.7075,15.7775,15.855,16.36,-0.51,-3.09,INDIAVIX
2202,24-Jan-2020,15.855,16.215,14.5925,15.56,15.855,-0.3,-1.86,INDIAVIX
2203,27-Jan-2020,15.56,17.34,14.6825,17.175,15.56,1.62,10.38,INDIAVIX
2204,28-Jan-2020,17.175,17.615,16.9575,17.2975,17.175,0.12,0.71,INDIAVIX
2205,29-Jan-2020,17.2975,17.2975,15.6525,16.4975,17.2975,-0.8,-4.62,INDIAVIX
2206,30-Jan-2020,16.4975,17.14,15.38,16.7975,16.4975,0.3,1.82,INDIAVIX
2207,31-Jan-2020,16.7975,17.59,14.9025,17.3675,16.7975,0.57,3.39,INDIAVIX
2208,01-Feb-2020,17.3675,17.93,16.0325,16.835,17.3675,-0.53,-3.07,INDIAVIX
2209,03-Feb-2020,16.835,17.03,15.4825,15.7825,16.835,-1.05,-6.25,INDIAVIX
2210,04-Feb-2020,15.7825,15.7825,14.31,14.38,15.7825,-1.4,-8.89,INDIAVIX
2211,05-Feb-2020,14.38,14.525,13.8175,14.1725,14.38,-0.21,-1.44,INDIAVIX
2212,06-Feb-2020,14.1725,14.2425,12.645,13.78,14.1725,-0.39,-2.77,INDIAVIX
2213,07-Feb-2020,13.78,13.9925,12.975,13.7475,13.78,-0.03,-0.24,INDIAVIX
2214,10-Feb-2020,13.7475,14.6,12.965,14.21,13.7475,0.46,3.36,INDIAVIX
2215,11-Feb-2020,14.21,14.21,11.375,13.88,14.21,-0.33,-2.32,INDIAVIX
2216,12-Feb-2020,13.88,13.88,13.1475,13.6225,13.88,-0.26,-1.86,INDIAVIX
2217,13-Feb-2020,13.6225,13.6725,11.8,13.37,13.6225,-0.25,-1.85,INDIAVIX
2218,14-Feb-2020,13.37,13.9875,11.9025,13.615,13.37,0.25,1.83,INDIAVIX
2219,17-Feb-2020,13.615,14.6175,13.38,14.415,13.615,0.8,5.88,INDIAVIX
2220,18-Feb-2020,14.415,14.82,11.375,14.51,14.415,0.1,0.66,INDIAVIX
2221,19-Feb-2020,14.51,14.51,13.4825,14.0225,14.51,-0.49,-3.36,INDIAVIX
2222,20-Feb-2020,14.0225,14.0275,10.165,13.7,14.0225,-0.32,-2.3,INDIAVIX
2223,24-Feb-2020,13.7,17.375,12.295,16.9975,13.7,3.3,24.07,INDIAVIX
2224,25-Feb-2020,16.9975,17.3175,15.62,16.8975,16.9975,-0.1,-0.59,INDIAVIX
2225,26-Feb-2020,16.8975,18.865,16.5025,18.26,16.8975,1.36,8.06,INDIAVIX
2226,27-Feb-2020,18.26,19.155,16.8275,17.765,18.26,-0.5,-2.71,INDIAVIX
2227,28-Feb-2020,17.765,23.6975,17.4825,23.235,17.765,5.47,30.79,INDIAVIX
2228,02-Mar-2020,23.235,26.3425,19.92,25.2025,23.235,1.97,8.47,INDIAVIX
2229,03-Mar-2020,25.2025,26.49,21.5425,24.5425,25.2025,-0.66,-2.62,INDIAVIX
2230,04-Mar-2020,24.5425,26.2875,22.425,24.225,24.5425,-0.32,-1.29,INDIAVIX
2231,05-Mar-2020,24.225,24.225,22.125,23.2475,24.225,-0.98,-4.04,INDIAVIX
2232,06-Mar-2020,23.2475,27.55,23.2475,25.6425,23.2475,2.4,10.3,INDIAVIX
2233,09-Mar-2020,25.6425,34.355,21.425,30.8,25.6425,5.16,20.11,INDIAVIX
2234,11-Mar-2020,30.8,33.2375,29.65,31.555,30.8,0.76,2.45,INDIAVIX
2235,12-Mar-2020,31.555,42.3275,29.81,41.1625,31.555,9.61,30.45,INDIAVIX
2236,13-Mar-2020,41.1625,59.4825,41.1625,51.4725,41.1625,10.31,25.05,INDIAVIX
2237,16-Mar-2020,51.4725,59.865,51.4725,58.875,51.4725,7.4,14.38,INDIAVIX
2238,17-Mar-2020,58.875,63.44,57.25,62.925,58.875,4.05,6.88,INDIAVIX
2239,18-Mar-2020,62.925,64.5775,61.1525,63.955,62.925,1.03,1.64,INDIAVIX
2240,19-Mar-2020,63.955,73.3425,63.095,72.1975,63.955,8.24,12.89,INDIAVIX
2241,20-Mar-2020,72.1975,72.965,65.38,67.1,72.1975,-5.1,-7.06,INDIAVIX
2242,23-Mar-2020,67.1,73.3675,66.3175,71.985,67.1,4.89,7.28,INDIAVIX
2243,24-Mar-2020,71.985,86.635,71.985,83.6075,71.985,11.62,16.15,INDIAVIX
2244,25-Mar-2020,83.6075,84.5975,75.9725,77.625,83.6075,-5.98,-7.16,INDIAVIX
2245,26-Mar-2020,77.625,79.405,70.675,71.5325,77.625,-6.09,-7.85,INDIAVIX
2246,27-Mar-2020,71.5325,73.03,65.6325,70.385,71.5325,-1.15,-1.6,INDIAVIX
2247,02-Jan-2012,27.11,28.68,27.11,27.53,27.11,0.42,1.55,INDIAVIX
2248,03-Jan-2012,27.53,27.53,25.99,26.16,27.53,-1.37,-4.98,INDIAVIX
2249,04-Jan-2012,26.16,26.84,25.6,26.41,26.16,0.25,0.96,INDIAVIX
2250,05-Jan-2012,26.41,26.6,25.72,25.91,26.41,-0.5,-1.89,INDIAVIX
2251,06-Jan-2012,25.91,26.44,25.09,25.46,25.91,-0.45,-1.74,INDIAVIX
2252,07-Jan-2012,25.46,25.76,24.6,25.65,25.46,0.19,0.75,INDIAVIX
2253,09-Jan-2012,25.65,26.54,24.91,25.68,25.65,0.03,0.12,INDIAVIX
2254,10-Jan-2012,25.68,25.68,23.96,24.0,25.68,-1.68,-6.54,INDIAVIX
2255,11-Jan-2012,24.0,24.64,23.32,24.54,24.0,0.54,2.25,INDIAVIX
2256,12-Jan-2012,24.54,24.85,23.77,24.03,24.54,-0.51,-2.08,INDIAVIX
2257,13-Jan-2012,24.03,24.15,23.23,23.48,24.03,-0.55,-2.29,INDIAVIX
2258,16-Jan-2012,23.48,24.96,23.22,24.07,23.48,0.59,2.51,INDIAVIX
2259,17-Jan-2012,24.07,24.07,22.48,22.61,24.07,-1.46,-6.07,INDIAVIX
2260,18-Jan-2012,22.61,22.75,21.97,22.68,22.61,0.07,0.31,INDIAVIX
2261,19-Jan-2012,22.68,22.68,20.88,21.68,22.68,-1.0,-4.41,INDIAVIX
2262,20-Jan-2012,21.68,22.33,18.01,21.96,21.68,0.28,1.29,INDIAVIX
2263,23-Jan-2012,21.96,22.91,21.96,22.14,21.96,0.18,0.82,INDIAVIX
2264,24-Jan-2012,22.14,22.51,20.77,21.42,22.14,-0.72,-3.25,INDIAVIX
2265,25-Jan-2012,21.42,21.42,18.63,21.02,21.42,-0.4,-1.87,INDIAVIX
2266,27-Jan-2012,21.02,22.2,20.68,21.7,21.02,0.68,3.24,INDIAVIX
2267,30-Jan-2012,21.7,23.48,21.7,23.46,21.7,1.76,8.11,INDIAVIX
2268,31-Jan-2012,23.46,23.46,22.33,22.66,23.46,-0.8,-3.41,INDIAVIX
2269,01-Feb-2012,22.66,23.49,22.17,22.89,22.66,0.23,1.02,INDIAVIX
2270,02-Feb-2012,22.89,24.26,21.88,23.69,22.89,0.8,3.49,INDIAVIX
2271,03-Feb-2012,23.69,24.49,23.35,24.09,23.69,0.4,1.69,INDIAVIX
2272,06-Feb-2012,24.09,25.02,23.58,24.62,24.09,0.53,2.2,INDIAVIX
2273,07-Feb-2012,24.66,25.15,23.69,24.91,24.62,0.25,1.01,INDIAVIX
2274,08-Feb-2012,24.91,25.01,24.17,24.27,24.91,-0.64,-2.57,INDIAVIX
2275,09-Feb-2012,24.27,24.61,23.25,23.3,24.27,-0.97,-4.0,INDIAVIX
2276,10-Feb-2012,23.3,24.47,22.98,23.83,23.3,0.53,2.27,INDIAVIX
2277,13-Feb-2012,23.83,24.76,23.12,23.71,23.83,-0.12,-0.5,INDIAVIX
2278,14-Feb-2012,23.71,23.92,22.71,22.71,23.71,-1.0,-4.22,INDIAVIX
2279,15-Feb-2012,22.71,22.71,21.71,22.1,22.71,-0.61,-2.69,INDIAVIX
2280,16-Feb-2012,22.1,23.88,20.3,23.33,22.1,1.23,5.57,INDIAVIX
2281,17-Feb-2012,23.33,24.91,21.81,24.18,23.33,0.85,3.64,INDIAVIX
2282,21-Feb-2012,24.18,27.18,24.18,26.25,24.18,2.07,8.56,INDIAVIX
2283,22-Feb-2012,26.25,27.3,25.69,26.8,26.25,0.55,2.1,INDIAVIX
2284,23-Feb-2012,26.8,26.8,24.13,24.33,26.8,-2.47,-9.22,INDIAVIX
2285,24-Feb-2012,24.33,25.79,23.59,24.82,24.33,0.49,2.01,INDIAVIX
2286,27-Feb-2012,24.82,27.87,24.82,27.38,24.82,2.56,10.31,INDIAVIX
2287,28-Feb-2012,27.38,27.38,25.7,25.85,27.38,-1.53,-5.59,INDIAVIX
2288,29-Feb-2012,25.85,27.09,24.69,26.93,25.85,1.08,4.18,INDIAVIX
2289,01-Mar-2012,26.93,28.02,26.52,27.67,26.93,0.74,2.75,INDIAVIX
2290,02-Mar-2012,27.67,28.37,26.62,27.84,27.67,0.17,0.61,INDIAVIX
2291,03-Mar-2012,27.84,28.2,27.17,28.2,27.84,0.36,1.29,INDIAVIX
2292,05-Mar-2012,28.2,29.55,28.2,28.92,28.2,0.72,2.55,INDIAVIX
2293,06-Mar-2012,28.92,28.92,26.05,27.34,28.92,-1.58,-5.46,INDIAVIX
2294,07-Mar-2012,27.34,27.34,25.97,26.33,27.34,-1.01,-3.69,INDIAVIX
2295,09-Mar-2012,26.33,26.33,24.6,25.47,26.33,-0.86,-3.27,INDIAVIX
2296,12-Mar-2012,25.47,26.93,24.92,26.27,25.47,0.8,3.14,INDIAVIX
2297,13-Mar-2012,26.27,26.27,24.64,24.75,26.27,-1.52,-5.79,INDIAVIX
2298,14-Mar-2012,24.75,25.09,23.03,24.72,24.75,-0.03,-0.12,INDIAVIX
2299,15-Mar-2012,24.72,25.64,24.04,25.42,24.72,0.7,2.83,INDIAVIX
2300,16-Mar-2012,25.42,25.42,22.58,23.13,25.42,-2.29,-9.01,INDIAVIX
2301,19-Mar-2012,23.13,23.82,22.79,22.97,23.13,-0.16,-0.69,INDIAVIX
2302,20-Mar-2012,22.97,22.97,21.36,21.94,22.97,-1.03,-4.48,INDIAVIX
2303,21-Mar-2012,21.94,21.99,21.0,21.0,21.94,-0.94,-4.28,INDIAVIX
2304,22-Mar-2012,21.0,24.77,20.59,24.77,21.0,3.77,17.95,INDIAVIX
2305,23-Mar-2012,24.77,24.77,22.89,23.34,24.77,-1.43,-5.77,INDIAVIX
2306,26-Mar-2012,23.34,27.45,22.4,26.74,23.34,3.4,14.57,INDIAVIX
2307,27-Mar-2012,26.74,27.13,24.32,25.05,26.74,-1.69,-6.32,INDIAVIX
2308,28-Mar-2012,25.05,25.83,24.82,24.87,25.05,-0.18,-0.72,INDIAVIX
2309,29-Mar-2012,24.87,25.86,24.19,24.33,24.87,-0.54,-2.17,INDIAVIX
2310,30-Mar-2012,24.33,24.33,22.07,22.38,24.33,-1.95,-8.01,INDIAVIX
2311,02-Apr-2012,22.86,22.94,20.88,20.88,22.38,-1.5,-6.7,INDIAVIX
2312,03-Apr-2012,20.88,20.88,19.93,20.01,20.88,-0.87,-4.17,INDIAVIX
2313,04-Apr-2012,20.01,20.85,20.01,20.63,20.01,0.62,3.1,INDIAVIX
2314,09-Apr-2012,20.63,22.44,20.63,22.33,20.63,1.7,8.24,INDIAVIX
2315,10-Apr-2012,22.33,22.81,21.73,21.92,22.33,-0.41,-1.84,INDIAVIX
2316,11-Apr-2012,21.92,22.75,21.65,22.29,21.92,0.37,1.69,INDIAVIX
2317,12-Apr-2012,22.29,22.29,21.72,21.78,22.29,-0.51,-2.29,INDIAVIX
2318,13-Apr-2012,19.86,23.16,19.86,22.75,21.78,0.97,4.45,INDIAVIX
2319,16-Apr-2012,22.75,23.29,22.23,22.23,22.75,-0.52,-2.29,INDIAVIX
2320,17-Apr-2012,22.23,22.75,20.29,20.31,22.23,-1.92,-8.64,INDIAVIX
2321,18-Apr-2012,18.93,20.2,18.93,20.03,20.31,-0.28,-1.38,INDIAVIX
2322,19-Apr-2012,20.03,20.03,18.99,19.35,20.03,-0.68,-3.39,INDIAVIX
2323,20-Apr-2012,19.35,20.75,19.02,20.09,19.35,0.74,3.82,INDIAVIX
2324,23-Apr-2012,20.09,21.57,19.71,21.57,20.09,1.48,7.37,INDIAVIX
2325,24-Apr-2012,21.57,21.57,19.13,19.25,21.57,-2.32,-10.76,INDIAVIX
2326,25-Apr-2012,17.76,20.4,17.76,18.94,19.25,-0.31,-1.61,INDIAVIX
2327,26-Apr-2012,19.33,19.45,18.31,18.74,18.94,-0.2,-1.06,INDIAVIX
2328,27-Apr-2012,18.74,19.18,17.85,17.89,18.74,-0.85,-4.54,INDIAVIX
2329,28-Apr-2012,18.55,18.55,17.59,17.61,17.89,-0.28,-1.57,INDIAVIX
2330,30-Apr-2012,17.61,18.52,17.61,17.82,17.61,0.21,1.19,INDIAVIX
2331,02-May-2012,17.82,18.61,17.82,18.54,17.82,0.72,4.04,INDIAVIX
2332,03-May-2012,18.54,19.82,18.54,19.25,18.54,0.71,3.83,INDIAVIX
2333,04-May-2012,19.25,21.45,19.25,21.12,19.25,1.87,9.71,INDIAVIX
2334,07-May-2012,21.12,23.23,20.18,20.22,21.12,-0.9,-4.26,INDIAVIX
2335,08-May-2012,20.22,22.3,19.65,22.16,20.22,1.94,9.59,INDIAVIX
2336,09-May-2012,22.16,23.87,22.06,23.04,22.16,0.88,3.97,INDIAVIX
2337,10-May-2012,23.04,23.64,22.07,22.72,23.04,-0.32,-1.39,INDIAVIX
2338,11-May-2012,22.72,23.93,22.35,22.48,22.72,-0.24,-1.06,INDIAVIX
2339,14-May-2012,22.48,23.52,22.48,23.26,22.48,0.78,3.47,INDIAVIX
2340,15-May-2012,23.26,23.26,22.2,22.28,23.26,-0.98,-4.21,INDIAVIX
2341,16-May-2012,22.28,24.54,22.28,23.71,22.28,1.43,6.42,INDIAVIX
2342,17-May-2012,23.71,24.27,22.21,23.59,23.71,-0.12,-0.51,INDIAVIX
