Date	Price	Open	High	Low	Volume	Chg%
Sep 09, 2015	24.3000	24.5675	24.6575	21.3525	0	-1.09%
Sep 08, 2015	24.5675	26.3500	26.4350	23.8375	0	-6.76%
Sep 07, 2015	26.3500	26.4225	26.8250	24.5075	0	-0.27%
Sep 04, 2015	26.4225	24.1150	27.2525	23.4150	0	9.57%
Sep 03, 2015	24.1150	26.6500	26.6500	23.7175	0	-9.51%
Sep 02, 2015	26.6500	28.7175	28.7175	26.3750	0	-7.20%
Sep 01, 2015	28.7175	24.5950	30.4375	24.4425	0	16.76%
Aug 31, 2015	24.5950	23.3300	24.7375	22.6775	0	5.42%
Aug 28, 2015	23.3300	22.0425	23.6725	19.8025	0	5.84%
Aug 27, 2015	22.0425	25.5150	25.5150	21.5150	0	-13.61%
Aug 26, 2015	25.5150	26.8475	29.0500	23.5300	0	-4.96%
Aug 25, 2015	26.8475	28.1300	35.5700	26.0825	0	-4.56%
Aug 24, 2015	28.1300	17.1150	30.6525	17.1150	0	64.36%
Aug 21, 2015	17.1150	16.9750	18.7300	15.1900	0	0.82%
Aug 20, 2015	16.9750	16.6800	17.2050	15.4650	0	1.77%
Aug 19, 2015	16.6800	16.3600	16.9925	14.9475	0	1.96%
Aug 18, 2015	16.3600	16.4625	16.6625	15.1000	0	-0.62%
Aug 17, 2015	16.4625	16.0200	17.2025	15.2900	0	2.76%
Aug 14, 2015	16.0200	17.0175	17.0175	15.1350	0	-5.86%
Aug 13, 2015	17.0175	17.4450	17.4450	16.2450	0	-2.45%
Aug 12, 2015	17.4450	15.8925	17.7175	14.7850	0	9.77%
Aug 11, 2015	15.8925	15.4650	16.0925	13.5525	0	2.76%
Aug 10, 2015	15.4650	14.9100	15.6225	14.2425	0	3.72%
Aug 07, 2015	14.9100	14.7300	15.0650	13.1700	0	1.22%
Aug 06, 2015	14.7300	14.6650	15.0075	12.8900	0	0.44%
Aug 05, 2015	14.6650	14.8300	14.8825	13.6875	0	-1.11%
Aug 04, 2015	14.8300	15.3900	15.6950	14.2800	0	-3.64%
Aug 03, 2015	15.3900	14.5700	15.6450	14.2800	0	5.63%
Jul 31, 2015	14.5700	15.3250	15.5800	14.5000	0	-4.93%
Jul 30, 2015	15.3250	15.8775	15.8775	14.6600	0	-3.48%
Jul 29, 2015	15.8775	15.9150	16.3400	14.1300	0	-0.24%
Jul 28, 2015	15.9150	16.3700	16.5700	15.5925	0	-2.78%
Jul 27, 2015	16.3700	15.4575	17.0525	12.9250	0	5.90%
Jul 24, 2015	15.4575	15.5200	15.9300	12.0700	0	-0.40%
Jul 23, 2015	15.5200	15.1300	15.7400	13.1000	0	2.58%
Jul 22, 2015	15.1300	15.0975	15.3525	13.5025	0	0.22%
Jul 21, 2015	15.0975	14.9600	15.3075	13.0125	0	0.92%
Jul 20, 2015	14.9600	14.8025	15.6175	12.7325	0	1.06%
Jul 17, 2015	14.8025	14.7825	15.1350	13.2850	0	0.14%
Jul 16, 2015	14.7825	15.5675	15.5675	14.2975	0	-5.04%
Jul 15, 2015	15.5675	16.0100	16.0300	14.1850	0	-2.76%
Jul 14, 2015	16.0100	16.2725	16.6150	14.6950	0	-1.61%
Jul 13, 2015	16.2725	17.0700	17.7175	15.5725	0	-4.67%
Jul 10, 2015	17.0700	17.4375	17.6325	16.2375	0	-2.11%
Jul 09, 2015	17.4375	17.7900	18.0750	16.2875	0	-1.98%
Jul 08, 2015	17.7900	16.3075	18.3750	15.4425	0	9.09%
Jul 07, 2015	16.3075	16.0175	16.5650	15.2150	0	1.81%
Jul 06, 2015	16.0175	16.3050	17.0450	15.8900	0	-1.76%
Jul 03, 2015	16.3050	15.5575	16.3875	14.7850	0	4.80%
Jul 02, 2015	15.5575	15.8450	16.0775	15.1625	0	-1.81%
Jul 01, 2015	15.8450	16.9275	17.1000	15.7175	0	-6.39%
Jun 30, 2015	16.9275	17.2975	17.8375	16.7775	0	-2.14%
Jun 29, 2015	17.2975	15.7600	18.7750	15.7600	0	9.76%
Jun 26, 2015	15.7600	15.9300	16.5250	15.5150	0	-1.07%
Jun 25, 2015	15.9300	15.9150	16.7075	15.4775	0	0.09%
Jun 24, 2015	15.9150	15.0425	16.6100	14.9450	0	5.80%
Jun 23, 2015	15.0425	15.4875	16.5425	14.8275	0	-2.87%
Jun 22, 2015	15.4875	15.0850	15.7475	13.7350	0	2.67%
Jun 19, 2015	15.0850	16.0150	16.0150	14.9050	0	-5.81%
Jun 18, 2015	16.0150	16.7275	16.7275	14.2350	0	-4.26%
Jun 17, 2015	16.7275	17.1675	17.1875	14.2975	0	-2.56%
Jun 16, 2015	17.1675	17.5250	17.8550	14.0925	0	-2.04%
Jun 15, 2015	17.5250	17.4775	18.0200	15.3475	0	0.27%
Jun 12, 2015	17.4775	17.8050	18.2075	16.0750	0	-1.84%
Jun 11, 2015	17.8050	17.0775	17.9500	15.9475	0	4.26%
Jun 10, 2015	17.0775	18.0100	18.0200	16.7125	0	-5.18%
Jun 09, 2015	18.0100	18.8850	19.1175	16.4750	0	-4.63%
Jun 08, 2015	18.8850	18.0875	19.0650	17.1575	0	4.41%
Jun 05, 2015	18.0875	18.1225	18.3750	17.6875	0	-0.19%
Jun 04, 2015	18.1225	16.8200	18.6700	16.4650	0	3.53%
Jun 03, 2015	17.5050	16.8200	17.9175	15.8575	0	4.07%
Jun 02, 2015	16.8200	16.9125	17.1375	16.0325	0	-0.55%
Jun 01, 2015	16.9125	16.6575	17.4600	16.0575	0	1.53%
May 29, 2015	16.6575	17.1325	17.7100	16.4375	0	-2.77%
May 28, 2015	17.1325	17.2825	17.7200	16.5975	0	-0.87%
May 27, 2015	17.2825	17.0675	17.9675	16.9050	0	1.26%
May 26, 2015	17.0675	16.9325	17.8425	15.2875	0	0.80%
May 25, 2015	16.9325	16.9475	17.6975	14.6800	0	-0.09%
May 22, 2015	16.9475	17.4125	17.4400	14.1950	0	-2.67%
May 21, 2015	17.4125	17.7175	18.0600	16.1425	0	-1.72%
May 20, 2015	17.7175	18.2700	18.2700	15.5725	0	-3.02%
May 19, 2015	18.2700	17.9025	18.5250	14.8650	0	2.05%
May 18, 2015	17.9025	19.8150	20.4700	16.7700	0	-9.65%
May 15, 2015	19.8150	20.7000	20.9825	19.0950	0	-4.28%
May 14, 2015	20.7000	20.6850	21.9050	19.8150	0	0.07%
May 13, 2015	20.6850	20.5450	21.4325	18.0975	0	0.68%
May 12, 2015	20.5450	18.6250	21.3275	17.2200	0	10.31%
May 11, 2015	18.6250	19.1100	19.2800	16.7675	0	-2.54%
May 08, 2015	19.1100	19.6500	19.6500	17.4375	0	-2.75%
May 07, 2015	19.6500	19.6700	20.0325	18.3350	0	-0.10%
May 06, 2015	19.6700	17.3650	20.4625	16.7075	0	13.27%
May 05, 2015	17.3650	17.3075	18.0700	16.2725	0	0.33%
May 04, 2015	17.3075	17.2250	18.2825	16.9600	0	0.48%
Apr 30, 2015	17.2250	17.2350	18.1225	16.3075	0	-0.06%
Apr 29, 2015	17.2350	17.4100	17.8850	15.7250	0	-1.01%
Apr 28, 2015	17.4100	18.7350	18.8950	16.7450	0	-7.07%
Apr 27, 2015	18.7350	19.1050	20.0875	16.2175	0	-1.94%
Apr 24, 2015	19.1050	18.5000	19.5925	17.3600	0	3.27%
Apr 23, 2015	18.5000	17.2100	19.4350	14.9650	0	7.50%
Apr 22, 2015	17.2100	17.0300	18.3775	14.6900	0	1.06%
Apr 21, 2015	17.0300	16.2975	17.3400	15.2275	0	4.49%
Apr 20, 2015	16.2975	15.0400	16.4225	13.6625	0	8.36%
Apr 17, 2015	15.0400	14.9500	15.1775	13.6200	0	0.60%
Apr 16, 2015	14.9500	14.6200	15.3000	12.9675	0	2.26%
Apr 15, 2015	14.6200	14.4875	14.9850	13.3400	0	0.91%
Apr 13, 2015	14.4875	14.2550	14.9300	13.0550	0	1.63%
Apr 10, 2015	14.2550	14.4175	14.7900	13.4275	0	-1.13%
Apr 09, 2015	14.4175	14.3475	14.8925	13.2875	0	0.49%
Apr 08, 2015	14.3475	14.2500	14.6950	13.3500	0	0.68%
Apr 07, 2015	14.2500	14.5725	14.8950	13.9800	0	-2.21%
Apr 06, 2015	14.5725	13.6650	15.0525	13.5950	0	6.64%
Apr 01, 2015	13.6650	14.4925	14.6825	13.5650	0	-5.71%
Mar 31, 2015	14.4925	14.2625	14.7400	13.8550	0	1.61%
Mar 30, 2015	14.2625	14.5000	15.1900	14.1075	0	-1.64%
Mar 27, 2015	14.5000	15.1625	15.4025	14.3700	0	-4.37%
Mar 26, 2015	15.1625	13.1425	15.6075	12.5175	0	15.37%
Mar 25, 2015	13.1425	13.6725	13.9475	12.3600	0	-3.88%
Mar 24, 2015	13.6725	14.2700	14.4900	12.4525	0	-4.19%
Mar 23, 2015	14.2700	14.2600	14.5800	12.4350	0	0.07%
Mar 20, 2015	14.2600	15.1975	15.3600	13.0825	0	-6.17%
Mar 19, 2015	15.1975	15.5125	15.5125	12.8900	0	-2.03%
Mar 18, 2015	15.5125	15.1275	15.7025	13.7225	0	2.55%
Mar 17, 2015	15.1275	15.1775	15.4625	13.4300	0	-0.33%
Mar 16, 2015	15.1775	14.9650	15.3700	14.3275	0	1.42%
Mar 13, 2015	14.9650	14.7500	15.2350	13.4500	0	1.46%
Mar 12, 2015	14.7500	15.1300	15.1300	13.7825	0	-2.51%
Mar 11, 2015	15.1300	15.5325	15.6100	14.2450	0	-2.59%
Mar 10, 2015	15.5325	15.8125	16.1500	14.9550	0	-1.77%
Mar 09, 2015	15.8125	14.4375	16.0075	13.3150	0	9.52%
Mar 05, 2015	14.4375	15.1975	15.2475	13.9700	0	-5.00%
Mar 04, 2015	15.1975	15.4925	15.4925	14.2975	0	-1.90%
Mar 03, 2015	15.4925	15.8475	15.9475	14.9800	0	-2.24%
Mar 02, 2015	15.8475	16.9700	16.9700	15.7425	0	-6.61%
Feb 28, 2015	16.9700	19.5700	19.5700	16.6925	0	-13.29%
Feb 27, 2015	19.5700	20.5800	20.5800	19.3000	0	-4.91%
Feb 26, 2015	20.5800	20.7750	21.2350	19.9425	0	-0.94%
Feb 25, 2015	20.7750	21.5500	21.5500	20.2150	0	-3.60%
Feb 24, 2015	21.5500	21.6325	22.0675	20.9175	0	-0.38%
Feb 23, 2015	21.6325	21.2675	22.0200	19.4050	0	1.72%
Feb 20, 2015	21.2675	20.3975	21.2675	19.2350	0	4.27%
Feb 19, 2015	20.3975	20.9125	21.9075	19.4025	0	-2.46%
Feb 18, 2015	20.9125	20.8250	21.6475	18.6525	0	0.42%
Feb 16, 2015	20.8250	20.1025	21.1175	17.4750	0	3.59%
Feb 13, 2015	20.1025	20.1575	20.4475	16.9800	0	-0.27%
Feb 12, 2015	20.1575	20.5025	20.9600	17.9300	0	-1.68%
Feb 11, 2015	20.5025	21.1925	21.5075	18.5350	0	-3.26%
Feb 10, 2015	21.1925	22.0150	22.0150	19.8500	0	-3.74%
Feb 09, 2015	22.0150	20.6850	22.1225	18.5875	0	6.43%
Feb 06, 2015	20.6850	20.6150	21.2400	18.7200	0	0.34%
Feb 05, 2015	20.6150	20.0500	20.8900	18.2600	0	2.82%
Feb 04, 2015	20.0500	19.8075	20.2925	17.9725	0	1.22%
Feb 03, 2015	19.8075	20.4050	20.4800	19.0025	0	-2.93%
Feb 02, 2015	20.4050	20.1725	21.3650	19.8550	0	1.15%
Jan 30, 2015	20.1725	19.4325	21.2100	18.3250	0	3.81%
Jan 29, 2015	19.4325	19.7700	20.5675	17.7025	0	-1.71%
Jan 28, 2015	19.7700	18.0850	20.1450	17.6200	0	9.32%
Jan 27, 2015	18.0850	17.8850	18.6850	16.7775	0	1.12%
Jan 23, 2015	17.8850	18.5650	18.7400	13.4600	0	-3.66%
Jan 22, 2015	18.5650	17.7125	18.7625	14.2050	0	4.81%
Jan 21, 2015	17.7125	17.2725	18.1425	14.3300	0	2.55%
Jan 20, 2015	17.2725	17.6500	17.6500	15.7150	0	-2.14%
Jan 19, 2015	17.6500	17.2750	18.2900	14.5550	0	2.17%
Jan 16, 2015	17.2750	16.1600	17.4975	14.8600	0	6.90%
Jan 15, 2015	16.1600	17.2475	17.2475	13.8250	0	-6.31%
Jan 14, 2015	17.2475	16.4825	17.7950	14.6600	0	4.64%
Jan 13, 2015	16.4825	16.1100	16.8100	14.5725	0	2.31%
Jan 12, 2015	16.1100	15.9550	17.5475	14.3725	0	0.97%
Jan 09, 2015	15.9550	16.4725	16.9075	14.4625	0	-3.14%
Jan 08, 2015	16.4725	18.1400	18.1400	15.3825	0	-9.19%
Jan 07, 2015	18.1400	17.4200	19.0700	16.5025	0	4.13%
Jan 06, 2015	17.4200	14.1525	17.8700	13.4575	0	23.09%
Jan 05, 2015	14.1525	13.7950	14.4050	13.1525	0	2.59%
Jan 02, 2015	13.7950	15.0250	15.0250	13.4825	0	-8.19%
Jan 01, 2015	15.0250	15.1200	15.5075	14.7550	0	-0.63%
Dec 31, 2014	15.1200	14.8625	15.4025	14.6025	0	1.73%
Dec 30, 2014	14.8625	14.5825	15.2225	14.1425	0	1.92%
Dec 29, 2014	14.5825	14.6450	15.0425	14.2175	0	-0.43%
Dec 26, 2014	14.6450	15.0700	16.3550	14.3975	0	-2.82%
Dec 24, 2014	15.0700	15.2975	15.6125	14.3000	0	-1.49%
Dec 23, 2014	15.2975	14.2100	16.1150	13.5475	0	7.65%
Dec 22, 2014	14.2100	14.5100	15.5775	14.0225	0	-2.07%
Dec 19, 2014	14.5100	14.5975	14.7750	11.8450	0	-0.60%
Dec 18, 2014	14.5975	16.9250	16.9250	13.9725	0	-13.75%
Dec 17, 2014	16.9250	16.3075	19.0625	14.1950	0	3.79%
Dec 16, 2014	16.3075	14.0200	16.5550	12.5725	0	16.32%
Dec 15, 2014	14.0200	13.7525	14.3275	12.5650	0	1.95%
Dec 12, 2014	13.7525	12.7725	13.9100	11.5325	0	7.67%
Dec 11, 2014	12.7725	12.2425	12.9025	11.1875	0	4.33%
Dec 10, 2014	12.2425	12.4950	12.9650	11.5725	0	-2.02%
Dec 09, 2014	12.4950	12.2075	13.0825	10.8225	0	2.36%
Dec 08, 2014	12.2075	11.9500	12.6525	11.2275	0	2.15%
Dec 05, 2014	11.9500	12.4450	12.4450	11.3250	0	-3.98%
Dec 04, 2014	12.4450	12.3675	12.6350	10.7150	0	0.63%
Dec 03, 2014	12.3675	12.3950	12.6075	11.2875	0	-0.22%
Dec 02, 2014	12.3950	13.2025	13.3325	12.2050	0	-6.12%
Dec 01, 2014	13.2025	12.8975	13.6150	12.1975	0	2.36%
Nov 28, 2014	12.8975	12.7425	13.1250	11.5950	0	1.22%
Nov 27, 2014	12.7425	12.9850	13.1175	11.6500	0	-1.87%
Nov 26, 2014	12.9850	13.5250	13.5375	10.6075	0	-3.99%
Nov 25, 2014	13.5250	13.0175	14.2475	11.4525	0	3.90%
Nov 24, 2014	13.0175	13.8525	13.8525	9.3475	0	-6.03%
Nov 21, 2014	13.8525	14.1650	15.1450	11.0500	0	-2.21%
Nov 20, 2014	14.1650	14.3450	14.3550	11.9050	0	-1.25%
Nov 19, 2014	14.3450	14.0650	14.6325	10.2450	0	1.99%
Nov 18, 2014	14.0650	14.4100	14.9050	10.8400	0	-2.39%
Nov 17, 2014	14.4100	13.9725	14.9100	11.4800	0	3.13%
Nov 14, 2014	13.9725	13.8000	14.2000	11.3825	0	1.25%
Nov 13, 2014	13.8000	14.4350	14.4350	12.7125	0	-4.40%
Nov 12, 2014	14.4350	14.8000	14.8000	12.5875	0	-2.47%
Nov 11, 2014	14.8000	13.9300	15.4850	12.7200	0	6.25%
Nov 10, 2014	13.9300	14.1100	17.2100	12.9750	0	-1.28%
Nov 07, 2014	14.1100	13.7550	14.7025	13.1225	0	2.58%
Nov 05, 2014	13.7550	13.7375	14.3200	12.4900	0	0.13%
Nov 03, 2014	13.7375	13.2950	13.9450	12.4550	0	3.33%
Oct 31, 2014	13.2950	13.2650	13.7600	12.2150	0	0.23%
Oct 30, 2014	13.2650	13.0050	13.4575	11.7625	0	2.00%
Oct 29, 2014	13.0050	13.3225	13.5950	12.5400	0	-2.38%
Oct 28, 2014	13.3225	13.5150	13.6550	12.0350	0	-1.42%
Oct 27, 2014	13.5150	12.8625	13.7950	11.9225	0	5.07%
Oct 23, 2014	12.8625	13.0300	13.1150	11.8450	0	-1.29%
Oct 22, 2014	13.0300	13.3300	13.3300	12.0400	0	-2.25%
Oct 21, 2014	13.3300	14.1900	14.1900	11.9800	0	-6.06%
Oct 20, 2014	14.1900	16.4000	16.4000	12.9400	0	-13.48%
Oct 17, 2014	16.4000	16.4325	16.8550	14.7375	0	-0.20%
Oct 16, 2014	16.4325	14.5925	16.8850	14.3200	0	12.61%
Oct 14, 2014	14.5925	14.5000	15.3025	12.9325	0	0.64%
Oct 13, 2014	14.5000	14.3300	15.2300	14.0725	0	1.19%
Oct 10, 2014	14.3300	13.1550	14.4550	12.4450	0	8.93%
Oct 09, 2014	13.1550	14.1125	14.1125	12.7475	0	-6.78%
Oct 08, 2014	14.1125	14.4625	14.8475	13.6750	0	-2.42%
Oct 07, 2014	14.4625	13.0000	14.5700	13.0000	0	11.25%
Oct 01, 2014	13.0000	13.1450	13.4775	12.8325	0	-1.10%
Sep 30, 2014	13.1450	13.3850	13.5675	12.7225	0	-1.79%
Sep 29, 2014	13.3850	12.9275	14.2275	12.7675	0	3.54%
Sep 26, 2014	12.9275	13.2975	14.8325	12.5375	0	-2.78%
Sep 25, 2014	13.2975	12.5350	13.8825	11.5800	0	6.08%
Sep 24, 2014	12.5350	12.4100	13.5150	11.8875	0	1.01%
Sep 23, 2014	12.4100	11.5650	12.8725	11.0800	0	7.31%
Sep 22, 2014	11.5650	11.8875	12.4375	10.3150	0	-2.71%
Sep 19, 2014	11.8875	12.3250	12.4025	11.3825	0	-3.55%
Sep 18, 2014	12.3250	12.9475	12.9475	11.0500	0	-4.81%
Sep 17, 2014	12.9475	13.2825	13.2825	11.2625	0	-2.52%
Sep 16, 2014	13.2825	13.2550	13.7325	12.0475	0	0.21%
Sep 15, 2014	13.2550	12.3650	13.3625	12.0375	0	7.20%
Sep 12, 2014	12.3650	12.5175	12.6200	11.3975	0	-1.22%
Sep 11, 2014	12.5175	12.9300	13.1400	11.8150	0	-3.19%
Sep 10, 2014	12.9300	12.7575	13.1100	11.8050	0	1.35%
Sep 09, 2014	12.7575	12.7925	13.0425	11.0125	0	-0.27%
Sep 08, 2014	12.7925	12.9350	13.0725	12.1775	0	-1.10%
Sep 05, 2014	12.9350	13.0775	13.3075	12.3050	0	-1.09%
Sep 04, 2014	13.0775	13.3925	13.6150	12.3975	0	-2.35%
Sep 03, 2014	13.3925	13.4475	13.9525	12.5675	0	-0.41%
Sep 02, 2014	13.4475	13.5300	13.9100	12.4850	0	-0.61%
Sep 01, 2014	13.5300	13.0675	13.6750	12.8575	0	3.54%
Aug 28, 2014	13.0675	13.0625	14.3450	12.3250	0	0.04%
Aug 27, 2014	13.0625	13.9025	13.9025	12.7425	0	-6.04%
Aug 26, 2014	13.9025	13.7875	14.5200	13.2800	0	0.83%
Aug 25, 2014	13.7875	13.6200	14.1650	12.0075	0	1.23%
Aug 22, 2014	13.6200	13.7325	13.9725	12.2025	0	-0.82%
Aug 21, 2014	13.7325	13.6600	14.3600	12.0075	0	0.53%
Aug 20, 2014	13.6600	13.9050	14.3300	12.4575	0	-1.76%
Aug 19, 2014	13.9050	13.5025	14.2075	11.9450	0	2.98%
Aug 18, 2014	13.5025	13.2200	14.1950	11.9775	0	2.14%
Aug 14, 2014	13.2200	13.7625	13.7625	11.8375	0	-3.94%
Aug 13, 2014	13.7625	13.4675	14.0875	12.7200	0	2.19%
Aug 12, 2014	13.4675	13.9975	14.4275	12.3300	0	-3.79%
Aug 11, 2014	13.9975	14.6175	14.7625	13.4825	0	-4.24%
Aug 08, 2014	14.6175	14.1375	15.1800	13.0250	0	3.40%
Aug 07, 2014	14.1375	14.2975	14.4550	13.0200	0	-1.12%
Aug 06, 2014	14.2975	13.9475	14.5650	12.9175	0	2.51%
Aug 05, 2014	13.9475	14.8150	14.8150	13.6675	0	-5.86%
Aug 04, 2014	14.8150	15.2200	15.4725	14.3075	0	-2.66%
Aug 01, 2014	15.2200	13.8225	15.3800	13.7125	0	10.11%
Jul 31, 2014	13.8225	13.8875	14.0675	13.1250	0	-0.47%
Jul 30, 2014	13.8875	14.3225	14.7600	13.6925	0	-3.04%
Jul 28, 2014	14.3225	14.2200	15.1000	14.1050	0	0.72%
Jul 25, 2014	14.2200	14.7200	14.9975	12.7775	0	-3.40%
Jul 24, 2014	14.7200	14.6900	15.1475	12.4375	0	0.20%
Jul 23, 2014	14.6900	14.6400	15.0950	12.4650	0	0.34%
Jul 22, 2014	14.6400	14.8975	14.8975	12.2475	0	-1.73%
Jul 21, 2014	14.8975	15.0950	15.5050	13.6250	0	-1.31%
Jul 18, 2014	15.0950	14.9650	15.5275	12.9775	0	0.87%
Jul 17, 2014	14.9650	14.7300	15.1800	11.9425	0	1.60%
Jul 16, 2014	14.7300	14.7675	15.0825	13.8150	0	-0.25%
Jul 15, 2014	14.7675	15.5625	15.5625	13.8425	0	-5.11%
Jul 14, 2014	15.5625	15.7225	16.7075	14.9825	0	-1.02%
Jul 11, 2014	15.7225	15.9650	16.0225	14.8450	0	-1.52%
Jul 10, 2014	15.9650	18.1875	18.1875	15.4100	0	-12.22%
Jul 09, 2014	18.1875	19.1800	19.3050	18.0100	0	-5.17%
Jul 08, 2014	19.1800	19.4075	19.9475	18.1550	0	-1.17%
Jul 07, 2014	19.4075	18.1550	19.5750	17.5525	0	6.90%
Jul 04, 2014	18.1550	17.8050	18.6850	17.0600	0	1.97%
Jul 03, 2014	17.8050	17.5700	18.2625	17.2325	0	1.34%
Jul 02, 2014	17.5700	17.6625	17.7900	17.0900	0	-0.52%
Jul 01, 2014	17.6625	17.8725	18.1500	17.2400	0	-1.17%
Jun 30, 2014	17.8725	17.6275	18.4525	17.5925	0	1.39%
Jun 27, 2014	17.6275	17.7025	18.3700	17.3750	0	-0.42%
Jun 26, 2014	17.7025	18.3125	18.4975	17.1025	0	-3.33%
Jun 25, 2014	18.3125	19.1875	20.1175	18.1050	0	-4.56%
Jun 24, 2014	19.1875	18.9625	20.6050	18.6800	0	1.19%
Jun 23, 2014	18.9625	18.8475	19.5350	17.8150	0	0.61%
Jun 20, 2014	18.8475	18.7425	19.2450	15.5925	0	0.56%
Jun 19, 2014	18.7425	18.5800	19.3750	16.9575	0	0.87%
Jun 18, 2014	18.5800	17.6950	19.1350	14.5500	0	5.00%
Jun 17, 2014	17.6950	17.9825	18.4775	16.6050	0	-1.60%
Jun 16, 2014	17.9825	17.7625	18.5350	15.2550	0	1.24%
Jun 13, 2014	17.7625	16.9025	17.9625	14.5175	0	5.09%
Jun 12, 2014	16.9025	17.0600	17.4825	15.6900	0	-0.92%
Jun 11, 2014	17.0600	16.6625	17.5000	14.0025	0	2.39%
Jun 10, 2014	16.6625	17.0950	18.1250	14.3850	0	-2.53%
Jun 09, 2014	17.0950	15.9825	17.4225	14.6325	0	6.96%
Jun 06, 2014	15.9825	15.4475	16.4550	13.7425	0	3.46%
Jun 05, 2014	15.4475	15.5650	16.0425	14.1250	0	-0.75%
Jun 04, 2014	15.5650	15.7950	15.9200	14.4425	0	-1.46%
Jun 03, 2014	15.7950	16.4975	16.8950	15.1625	0	-4.26%
Jun 02, 2014	16.4975	16.3350	17.1025	15.7125	0	0.99%
May 30, 2014	16.3350	16.6900	16.9475	15.8725	0	-2.13%
May 29, 2014	16.6900	17.5575	17.7750	16.1700	0	-4.94%
May 28, 2014	17.5575	19.1000	19.5575	17.3375	0	-8.08%
May 27, 2014	19.1000	19.8400	21.4150	17.7750	0	-3.73%
May 26, 2014	19.8400	17.7050	20.5975	14.5900	0	12.06%
May 23, 2014	17.7050	17.8350	18.1025	13.9675	0	-0.73%
May 22, 2014	17.8350	17.9100	18.6825	14.7575	0	-0.42%
May 21, 2014	17.9100	19.2325	19.2325	14.5575	0	-6.88%
May 20, 2014	19.2325	20.6300	21.1300	16.1700	0	-6.77%
May 19, 2014	20.6300	24.2925	24.2925	19.6200	0	-15.08%
May 16, 2014	24.2925	36.7650	36.7650	21.7375	0	-33.92%
May 15, 2014	36.7650	32.4200	37.4800	31.1375	0	13.40%
May 14, 2014	32.4200	32.0475	32.9950	28.6100	0	1.16%
May 13, 2014	32.0475	37.1050	37.1050	28.2450	0	-13.63%
May 12, 2014	37.1050	37.7050	39.3000	33.8150	0	-1.59%
May 09, 2014	37.7050	34.3000	38.9575	32.6775	0	9.93%
May 08, 2014	34.3000	33.6125	35.0100	29.6100	0	2.05%
May 07, 2014	33.6125	33.2675	34.4550	30.3125	0	1.04%
May 06, 2014	33.2675	34.1875	34.3025	31.3650	0	-2.69%
May 05, 2014	34.1875	33.0550	35.3050	30.9875	0	3.43%
May 02, 2014	33.0550	30.5925	33.4225	29.1825	0	8.05%
Apr 30, 2014	30.5925	31.0500	31.4625	30.0250	0	-1.47%
Apr 29, 2014	31.0500	31.3850	32.4350	30.4925	0	-1.07%
Apr 28, 2014	31.3850	30.6800	31.9250	30.5025	0	2.30%
Apr 25, 2014	30.6800	31.1325	32.9800	30.1150	0	-1.45%
Apr 23, 2014	31.1325	33.3550	34.2500	28.0700	0	-6.66%
Apr 22, 2014	33.3550	34.3850	37.2300	32.9400	0	-3.00%
Apr 21, 2014	34.3850	30.8525	38.0425	30.8525	0	11.45%
Apr 17, 2014	30.8525	31.1600	31.3300	21.6450	0	-0.99%
Apr 16, 2014	31.1600	31.8750	32.0775	21.6750	0	-2.24%
Apr 15, 2014	31.8750	29.1850	32.6200	22.8725	0	9.22%
Apr 11, 2014	29.1850	28.7175	29.4800	20.8250	0	1.63%
Apr 10, 2014	28.7175	26.9125	29.7100	21.1100	0	6.71%
Apr 09, 2014	26.9125	24.9525	27.0875	22.3925	0	7.85%
Apr 07, 2014	24.9525	22.6875	25.4900	17.6925	0	9.98%
Apr 04, 2014	22.6875	22.1075	22.8300	16.6675	0	2.62%
Apr 03, 2014	22.1075	21.2125	22.3125	17.3075	0	4.22%
Apr 02, 2014	21.2125	20.6850	21.2950	16.8575	0	2.55%
Apr 01, 2014	20.6850	21.6225	21.6725	19.5425	0	-4.34%
Mar 31, 2014	21.6225	18.6300	21.8000	17.4900	0	16.06%
Mar 28, 2014	18.6300	18.3725	19.1500	17.0950	0	1.40%
Mar 27, 2014	18.3725	17.7650	18.7250	17.2350	0	3.42%
Mar 26, 2014	17.7650	16.9200	18.2525	15.7200	0	4.99%
Mar 25, 2014	16.9200	16.5375	17.1275	15.4150	0	2.31%
Mar 24, 2014	16.5375	15.8750	17.2000	15.2350	0	4.17%
Mar 22, 2014	15.8750	16.1850	16.1850	13.1350	0	-1.92%
Mar 21, 2014	16.1850	16.9100	16.9100	14.3875	0	-4.29%
Mar 20, 2014	16.9100	16.8825	17.1450	15.4125	0	0.16%
Mar 19, 2014	16.8825	17.1275	17.3250	15.6675	0	-1.43%
Mar 18, 2014	17.1275	16.4475	17.5550	15.7300	0	4.13%
Mar 14, 2014	16.4475	16.8200	17.2875	14.2875	0	-2.21%
Mar 13, 2014	16.8200	17.0400	17.0825	14.6500	0	-1.29%
Mar 12, 2014	17.0400	17.3250	17.4400	16.0875	0	-1.65%
Mar 11, 2014	17.3250	17.7775	17.9225	14.2675	0	-2.55%
Mar 10, 2014	17.7775	16.7200	17.9875	15.9500	0	6.32%
Mar 07, 2014	16.7200	14.4750	16.9050	13.2625	0	15.51%
Mar 06, 2014	14.4750	13.8425	14.6425	12.5000	0	4.57%
Mar 05, 2014	13.8425	14.3925	14.4325	13.3350	0	-3.82%
